"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20180101 ~ 20180430"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 대구광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"대구광역시 동구 지묘동","824","0824","0000","팔공보성타운3","85","201803","5","22,000","4","2001","파계로 71","","-","-"
"대구광역시 동구 지묘동","824","0824","0000","팔공보성타운3","85","201803","8","21,800","15","2001","파계로 71","","-","-"
"대구광역시 동구 지묘동","824","0824","0000","팔공보성타운3","59.985","201803","15","16,500","3","2001","파계로 71","","-","-"
"대구광역시 동구 지묘동","824","0824","0000","팔공보성타운3","85","201803","17","23,900","12","2001","파계로 71","","-","-"
"대구광역시 동구 지묘동","824","0824","0000","팔공보성타운3","59.985","201803","22","16,000","2","2001","파계로 71","","-","-"
"대구광역시 동구 지묘동","824","0824","0000","팔공보성타운3","85","201803","27","22,000","5","2001","파계로 71","","-","-"
"대구광역시 동구 지묘동","824","0824","0000","팔공보성타운3","85","201803","31","21,000","16","2001","파계로 71","","-","-"
"대구광역시 동구 지묘동","824","0824","0000","팔공보성타운3","134.99","201804","3","30,800","13","2001","파계로 71","","-","-"
"대구광역시 동구 지묘동","84-3","0084","0003","팔공팔레스A","59.78","201801","5","13,800","8","2002","팔공로 529-15","","-","-"
"대구광역시 동구 지묘동","84-3","0084","0003","팔공팔레스A","59.78","201801","5","15,500","10","2002","팔공로 529-15","","-","-"
"대구광역시 동구 지묘동","84-10","0084","0010","팔공팔레스B","59.78","201801","6","14,000","6","2002","팔공로 529-13","","-","-"
"대구광역시 동구 지묘동","84-10","0084","0010","팔공팔레스B","59.78","201803","20","14,500","8","2002","팔공로 529-13","","-","-"
"대구광역시 동구 지묘동","500","0500","0000","화성명산타운","59.91","201801","10","14,000","6","1994","파계로22길 7","","-","-"
"대구광역시 동구 지저동","786-2","0786","0002","강산","73.03","201801","16","13,200","3","1991","해동로5길 23","","-","-"
"대구광역시 동구 지저동","786-2","0786","0002","강산","73.03","201802","20","15,000","2","1991","해동로5길 23","","-","-"
"대구광역시 동구 지저동","786-2","0786","0002","강산","75.73","201804","5","15,000","1","1991","해동로5길 23","","-","-"
"대구광역시 동구 지저동","786-2","0786","0002","강산","65.35","201804","23","12,500","1","1991","해동로5길 23","","-","-"
"대구광역시 동구 지저동","784-5","0784","0005","공항2월성","84.7758","201801","11","22,000","8","2002","해동로7길 66","","-","-"
"대구광역시 동구 지저동","784-5","0784","0005","공항2월성","84.7758","201803","19","20,900","3","2002","해동로7길 66","","-","-"
"대구광역시 동구 지저동","711","0711","0000","부민스위트빌아파트","55.5373","201802","1","14,900","8","2002","해동로2길 37","","-","-"
"대구광역시 동구 지저동","666-2","0666","0002","비아리츠아파트","82.5611","201804","23","25,000","8","2016","공항로45길 8","","-","-"
"대구광역시 동구 지저동","779-1","0779","0001","제림햇빛촌","59.78","201801","4","14,900","11","1995","공항로52길 28","","-","-"
"대구광역시 동구 지저동","779-1","0779","0001","제림햇빛촌","70.92","201801","15","18,000","6","1995","공항로52길 28","","-","-"
"대구광역시 동구 지저동","779-1","0779","0001","제림햇빛촌","59.955","201801","25","15,100","5","1995","공항로52길 28","","-","-"
"대구광역시 동구 지저동","779-1","0779","0001","제림햇빛촌","59.955","201802","3","14,000","12","1995","공항로52길 28","","-","-"
"대구광역시 동구 지저동","779-1","0779","0001","제림햇빛촌","59.78","201803","10","15,800","11","1995","공항로52길 28","","-","-"
"대구광역시 동구 지저동","779-1","0779","0001","제림햇빛촌","59.78","201804","4","15,200","8","1995","공항로52길 28","","-","-"
"대구광역시 동구 지저동","779-1","0779","0001","제림햇빛촌","59.78","201804","12","14,300","2","1995","공항로52길 28","","-","-"
"대구광역시 동구 지저동","779-1","0779","0001","제림햇빛촌","59.78","201804","22","16,250","10","1995","공항로52길 28","","-","-"
"대구광역시 동구 지저동","779-1","0779","0001","제림햇빛촌","70.92","201804","23","19,000","3","1995","공항로52길 28","","-","-"
"대구광역시 동구 지저동","931","0931","0000","태왕아너스리버파크","84.2341","201801","10","32,000","5","2016","공항로54길 51","","-","-"
"대구광역시 동구 지저동","931","0931","0000","태왕아너스리버파크","84.2341","201803","2","32,800","5","2016","공항로54길 51","","-","-"
"대구광역시 동구 지저동","931","0931","0000","태왕아너스리버파크","84.2341","201803","6","32,700","8","2016","공항로54길 51","","-","-"
"대구광역시 동구 지저동","931","0931","0000","태왕아너스리버파크","84.2341","201803","7","31,900","5","2016","공항로54길 51","","-","-"
"대구광역시 동구 지저동","931","0931","0000","태왕아너스리버파크","84.2341","201803","10","30,000","4","2016","공항로54길 51","","-","-"
"대구광역시 동구 지저동","932","0932","0000","태왕아너스리버파크2차","84.3926","201804","2","30,900","9","2017","공항로54길 60","","-","-"
"대구광역시 동구 지저동","757-5","0757","0005","팔공","59.22","201801","13","14,700","2","1986","해동로 54","","-","-"
"대구광역시 동구 지저동","757-5","0757","0005","팔공","51.03","201801","31","10,000","5","1986","해동로 54","","-","-"
"대구광역시 동구 지저동","757-5","0757","0005","팔공","59.22","201802","9","15,500","3","1986","해동로 54","","-","-"
"대구광역시 동구 지저동","757-5","0757","0005","팔공","51.03","201802","19","12,000","3","1986","해동로 54","","-","-"
"대구광역시 동구 지저동","757-5","0757","0005","팔공","59.22","201803","3","14,500","2","1986","해동로 54","","-","-"
"대구광역시 동구 지저동","757-5","0757","0005","팔공","51.03","201803","6","10,400","3","1986","해동로 54","","-","-"
"대구광역시 동구 지저동","757-5","0757","0005","팔공","59.22","201803","12","13,100","1","1986","해동로 54","","-","-"
"대구광역시 동구 지저동","757-5","0757","0005","팔공","51.03","201804","12","11,000","2","1986","해동로 54","","-","-"
"대구광역시 동구 효목동","283-6","0283","0006","동대구센텀팰리스","84.0077","201804","28","25,500","7","2016","효신로16길 31-12","","-","-"
"대구광역시 동구 효목동","283-6","0283","0006","동대구센텀팰리스","84.0077","201804","28","25,500","8","2016","효신로16길 31-12","","-","-"
"대구광역시 동구 효목동","564-1","0564","0001","동명","80.3","201801","19","13,400","5","1980","효목로 46","","-","-"
"대구광역시 동구 효목동","9","0009","0000","동촌강나루타운","49.893","201801","3","17,200","6","2000","효동로 108","","-","-"
"대구광역시 동구 효목동","9","0009","0000","동촌강나루타운","84.9548","201801","8","25,500","3","2000","효동로 108","","-","-"
"대구광역시 동구 효목동","9","0009","0000","동촌강나루타운","84.9548","201801","8","23,725","2","2000","효동로 108","","-","-"
"대구광역시 동구 효목동","9","0009","0000","동촌강나루타운","59.9931","201801","21","22,900","10","2000","효동로 108","","-","-"
"대구광역시 동구 효목동","9","0009","0000","동촌강나루타운","49.893","201802","25","15,500","1","2000","효동로 108","","-","-"
"대구광역시 동구 효목동","9","0009","0000","동촌강나루타운","59.9931","201803","2","22,400","9","2000","효동로 108","","-","-"
"대구광역시 동구 효목동","9","0009","0000","동촌강나루타운","84.9548","201803","2","25,700","2","2000","효동로 108","","-","-"
"대구광역시 동구 효목동","9","0009","0000","동촌강나루타운","59.9931","201803","15","20,550","3","2000","효동로 108","","-","-"
"대구광역시 동구 효목동","9","0009","0000","동촌강나루타운","49.893","201803","26","18,600","9","2000","효동로 108","","-","-"
"대구광역시 동구 효목동","581","0581","0000","럭키2","45.52","201801","3","11,000","5","1980","화랑로25길 43","","-","-"
"대구광역시 동구 효목동","581","0581","0000","럭키2","53.98","201801","22","12,500","2","1980","화랑로25길 43","","-","-"
"대구광역시 동구 효목동","569","0569","0000","멤피스빌","84.56","201803","20","23,300","6","2003","효목로 52","","-","-"
"대구광역시 동구 효목동","144-3","0144","0003","비둘기","52.95","201803","5","11,700","4","1980","효동로15길 25","","-","-"
"대구광역시 동구 효목동","144-3","0144","0003","비둘기","59.95","201803","22","12,300","4","1980","효동로15길 25","","-","-"
"대구광역시 동구 효목동","291-5","0291","0005","삼부스위트빌","84.99","201803","17","21,700","7","2002","효신로16길 104","","-","-"
"대구광역시 동구 효목동","144-6","0144","0006","삼삼","41.223","201802","24","8,000","2","1980","효동로15길 33","","-","-"
"대구광역시 동구 효목동","144-6","0144","0006","삼삼","41.223","201803","16","8,350","2","1980","효동로15길 33","","-","-"
"대구광역시 동구 효목동","144-6","0144","0006","삼삼","41.223","201804","1","9,000","5","1980","효동로15길 33","","-","-"
"대구광역시 동구 효목동","144-6","0144","0006","삼삼","41.223","201804","9","9,000","4","1980","효동로15길 33","","-","-"
"대구광역시 동구 효목동","559-1","0559","0001","성림","66.29","201804","4","12,700","1","1980","화랑로25길 29","","-","-"
"대구광역시 동구 효목동","89-1","0089","0001","아양","36.6","201802","3","8,300","5","1980","효동로 111","","-","-"
"대구광역시 동구 효목동","576","0576","0000","여유로운家101동","82.9744","201803","29","24,700","7","2014","효목로 54","","-","-"
"대구광역시 동구 효목동","276-1","0276","0001","영진프라임","84.78","201803","26","17,600","6","2003","효신로16길 27","","-","-"
"대구광역시 동구 효목동","199-18","0199","0018","우왕(199-18)","42.15","201804","9","7,700","3","1980","화랑로 199","","-","-"
"대구광역시 동구 효목동","55","0055","0000","진로이스트타운","84.9","201801","13","26,500","5","1998","아양로 218","","-","-"
"대구광역시 동구 효목동","55","0055","0000","진로이스트타운","59.79","201801","25","19,400","6","1998","아양로 218","","-","-"
"대구광역시 동구 효목동","55","0055","0000","진로이스트타운","134.91","201801","26","35,500","3","1998","아양로 218","","-","-"
"대구광역시 동구 효목동","55","0055","0000","진로이스트타운","84.9","201802","6","28,700","5","1998","아양로 218","","-","-"
"대구광역시 동구 효목동","55","0055","0000","진로이스트타운","59.79","201802","10","22,700","8","1998","아양로 218","","-","-"
"대구광역시 동구 효목동","55","0055","0000","진로이스트타운","84.9","201802","10","29,000","5","1998","아양로 218","","-","-"
"대구광역시 동구 효목동","55","0055","0000","진로이스트타운","84.9","201802","15","26,600","2","1998","아양로 218","","-","-"
"대구광역시 동구 효목동","55","0055","0000","진로이스트타운","84.9","201802","20","27,000","7","1998","아양로 218","","-","-"
"대구광역시 동구 효목동","55","0055","0000","진로이스트타운","84.9","201802","22","24,800","5","1998","아양로 218","","-","-"
"대구광역시 동구 효목동","55","0055","0000","진로이스트타운","134.91","201802","26","35,000","4","1998","아양로 218","","-","-"
"대구광역시 동구 효목동","55","0055","0000","진로이스트타운","84.9","201803","2","25,300","9","1998","아양로 218","","-","-"
"대구광역시 동구 효목동","55","0055","0000","진로이스트타운","59.79","201803","12","22,000","3","1998","아양로 218","","-","-"
"대구광역시 동구 효목동","55","0055","0000","진로이스트타운","84.9","201803","16","28,400","6","1998","아양로 218","","-","-"
"대구광역시 동구 효목동","55","0055","0000","진로이스트타운","59.79","201803","17","22,300","6","1998","아양로 218","","-","-"
"대구광역시 동구 효목동","55","0055","0000","진로이스트타운","84.9","201803","30","26,200","5","1998","아양로 218","","-","-"
"대구광역시 동구 효목동","55","0055","0000","진로이스트타운","84.9","201804","13","30,000","10","1998","아양로 218","","-","-"
"대구광역시 동구 효목동","55","0055","0000","진로이스트타운","221.52","201804","16","37,500","12","1998","아양로 218","","-","-"
"대구광역시 동구 효목동","55","0055","0000","진로이스트타운","134.91","201804","18","32,000","1","1998","아양로 218","","-","-"
"대구광역시 동구 효목동","55","0055","0000","진로이스트타운","134.91","201804","18","34,600","2","1998","아양로 218","","-","-"
"대구광역시 동구 효목동","55","0055","0000","진로이스트타운","59.79","201804","20","19,500","1","1998","아양로 218","","-","-"
"대구광역시 동구 효목동","55","0055","0000","진로이스트타운","84.9","201804","30","27,000","10","1998","아양로 218","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","134.98","201801","4","38,000","13","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","84.92","201801","5","24,600","1","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","59.85","201801","11","18,500","8","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","59.85","201801","12","17,750","3","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","84.92","201801","15","25,000","4","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","84.92","201801","17","24,800","4","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","59.85","201801","24","18,800","13","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","134.98","201801","28","34,300","5","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","59.85","201802","5","19,050","12","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","59.85","201802","5","18,000","7","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","59.85","201802","5","18,050","4","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","59.85","201802","14","19,300","9","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","59.85","201802","14","18,000","6","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","84.92","201802","20","25,800","9","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","59.85","201802","25","19,250","14","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","59.85","201802","26","17,700","4","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","84.92","201803","5","25,500","14","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","59.85","201803","6","17,000","10","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","84.92","201803","6","26,200","8","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","134.98","201803","6","38,500","10","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","134.98","201803","8","37,500","10","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","59.85","201803","14","18,900","10","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","59.85","201803","14","18,000","2","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","84.92","201803","15","27,500","11","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","84.92","201803","17","26,500","7","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","84.92","201803","17","25,300","6","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","59.85","201803","20","19,300","10","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","59.85","201803","23","18,400","9","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","134.98","201803","25","37,800","12","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","84.92","201803","26","26,400","7","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","59.85","201803","28","17,800","4","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","84.92","201803","29","26,000","6","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","84.92","201803","31","24,450","4","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","59.85","201804","2","18,000","3","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","59.85","201804","12","18,900","13","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","59.85","201804","12","19,400","13","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","59.85","201804","13","19,000","14","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","59.85","201804","13","18,000","2","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","59.85","201804","14","18,250","15","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","84.92","201804","15","26,700","9","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","84.92","201804","16","24,900","10","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","84.92","201804","22","23,700","1","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","84.92","201804","22","23,500","3","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","59.85","201804","25","18,700","12","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","59.85","201804","26","18,600","15","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","84.92","201804","29","26,300","11","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","84.92","201804","30","26,200","7","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","337","0337","0000","태왕메트로시티","59.85","201804","30","17,800","2","2003","동북로 500","","-","-"
"대구광역시 동구 효목동","639","0639","0000","한남","64.4","201801","15","10,200","4","1979","화랑로 167","","-","-"
"대구광역시 동구 효목동","387","0387","0000","한영","84.63","201801","9","11,000","5","1979","동부로 200","","-","-"
"대구광역시 북구 검단동","1128-3","1128","0003","민들레","59.94","201801","1","11,500","4","1991","검단로 255","","-","-"
"대구광역시 북구 검단동","1128-3","1128","0003","민들레","59.94","201801","3","11,700","4","1991","검단로 255","","-","-"
"대구광역시 북구 검단동","1128-3","1128","0003","민들레","59.94","201801","12","10,500","15","1991","검단로 255","","-","-"
"대구광역시 북구 검단동","1128-3","1128","0003","민들레","59.94","201801","27","11,600","9","1991","검단로 255","","-","-"
"대구광역시 북구 검단동","1128-3","1128","0003","민들레","59.94","201802","26","13,050","9","1991","검단로 255","","-","-"
"대구광역시 북구 검단동","1128-3","1128","0003","민들레","59.94","201802","28","10,300","1","1991","검단로 255","","-","-"
"대구광역시 북구 검단동","1128-3","1128","0003","민들레","59.94","201803","2","11,700","8","1991","검단로 255","","-","-"
"대구광역시 북구 검단동","1128-3","1128","0003","민들레","59.94","201803","11","11,700","11","1991","검단로 255","","-","-"
"대구광역시 북구 검단동","1128-3","1128","0003","민들레","59.94","201803","13","12,300","10","1991","검단로 255","","-","-"
"대구광역시 북구 검단동","1128-3","1128","0003","민들레","59.94","201803","19","12,000","9","1991","검단로 255","","-","-"
"대구광역시 북구 검단동","1128-3","1128","0003","민들레","59.94","201803","20","12,000","8","1991","검단로 255","","-","-"
"대구광역시 북구 검단동","1128-3","1128","0003","민들레","59.94","201803","30","10,900","6","1991","검단로 255","","-","-"
"대구광역시 북구 검단동","1128-3","1128","0003","민들레","59.94","201804","21","11,750","11","1991","검단로 255","","-","-"
"대구광역시 북구 검단동","1128-3","1128","0003","민들레","59.94","201804","23","10,000","14","1991","검단로 255","","-","-"
"대구광역시 북구 검단동","1128-3","1128","0003","민들레","59.94","201804","28","11,000","13","1991","검단로 255","","-","-"
"대구광역시 북구 검단동","887-8","0887","0008","유성청구","47.85","201801","3","10,800","4","1992","검단로 115","","-","-"
"대구광역시 북구 검단동","887-8","0887","0008","유성청구","47.85","201801","5","10,000","9","1992","검단로 115","","-","-"
"대구광역시 북구 검단동","887-8","0887","0008","유성청구","47.49","201801","8","9,800","9","1992","검단로 115","","-","-"
"대구광역시 북구 검단동","887-8","0887","0008","유성청구","35.1","201801","9","8,980","3","1992","검단로 115","","-","-"
"대구광역시 북구 검단동","887-8","0887","0008","유성청구","47.49","201801","10","10,800","12","1992","검단로 115","","-","-"
"대구광역시 북구 검단동","887-8","0887","0008","유성청구","47.49","201801","11","10,000","15","1992","검단로 115","","-","-"
"대구광역시 북구 검단동","887-8","0887","0008","유성청구","47.85","201801","11","12,100","8","1992","검단로 115","","-","-"
"대구광역시 북구 검단동","887-8","0887","0008","유성청구","47.85","201801","26","11,000","11","1992","검단로 115","","-","-"
"대구광역시 북구 검단동","887-8","0887","0008","유성청구","47.85","201801","30","11,000","3","1992","검단로 115","","-","-"
"대구광역시 북구 검단동","887-8","0887","0008","유성청구","47.49","201802","11","10,950","13","1992","검단로 115","","-","-"
"대구광역시 북구 검단동","887-8","0887","0008","유성청구","47.49","201802","15","9,900","15","1992","검단로 115","","-","-"
"대구광역시 북구 검단동","887-8","0887","0008","유성청구","47.49","201802","15","10,250","6","1992","검단로 115","","-","-"
"대구광역시 북구 검단동","887-8","0887","0008","유성청구","47.49","201802","19","10,700","8","1992","검단로 115","","-","-"
"대구광역시 북구 검단동","887-8","0887","0008","유성청구","47.49","201802","22","11,350","12","1992","검단로 115","","-","-"
"대구광역시 북구 검단동","887-8","0887","0008","유성청구","47.85","201802","23","10,800","10","1992","검단로 115","","-","-"
"대구광역시 북구 검단동","887-8","0887","0008","유성청구","47.85","201802","24","10,700","13","1992","검단로 115","","-","-"
"대구광역시 북구 검단동","887-8","0887","0008","유성청구","47.85","201802","24","11,900","14","1992","검단로 115","","-","-"
"대구광역시 북구 검단동","887-8","0887","0008","유성청구","47.49","201802","26","11,500","14","1992","검단로 115","","-","-"
"대구광역시 북구 검단동","887-8","0887","0008","유성청구","47.85","201803","2","10,800","11","1992","검단로 115","","-","-"
"대구광역시 북구 검단동","887-8","0887","0008","유성청구","35.1","201803","5","8,300","10","1992","검단로 115","","-","-"
"대구광역시 북구 검단동","887-8","0887","0008","유성청구","47.49","201803","9","11,300","4","1992","검단로 115","","-","-"
"대구광역시 북구 검단동","887-8","0887","0008","유성청구","47.49","201803","15","10,400","3","1992","검단로 115","","-","-"
"대구광역시 북구 검단동","887-8","0887","0008","유성청구","47.49","201803","17","10,300","5","1992","검단로 115","","-","-"
"대구광역시 북구 검단동","887-8","0887","0008","유성청구","47.49","201803","18","11,300","6","1992","검단로 115","","-","-"
"대구광역시 북구 검단동","887-8","0887","0008","유성청구","47.49","201803","25","9,800","9","1992","검단로 115","","-","-"
"대구광역시 북구 검단동","887-8","0887","0008","유성청구","47.85","201803","27","11,400","8","1992","검단로 115","","-","-"
"대구광역시 북구 검단동","887-8","0887","0008","유성청구","47.49","201804","3","9,000","15","1992","검단로 115","","-","-"
"대구광역시 북구 검단동","887-8","0887","0008","유성청구","47.49","201804","9","10,050","3","1992","검단로 115","","-","-"
"대구광역시 북구 고성동1가","101-7","0101","0007","유성패밀리아","84.92","201804","26","19,720","7","2003","칠성남로 54","","-","-"
"대구광역시 북구 고성동1가","50-38","0050","0038","한백102","84.015","201802","7","17,500","10","2002"," 9","","-","-"
"대구광역시 북구 고성동1가","162-1","0162","0001","호창프레시앙","81.7211","201801","24","23,300","9","2016","칠성남로2길 25","","-","-"
"대구광역시 북구 고성동2가","112-3","0112","0003","고성","59.92","201802","27","15,500","11","1993","고성북로 3","","-","-"
"대구광역시 북구 고성동2가","112-3","0112","0003","고성","59.92","201803","1","16,350","4","1993","고성북로 3","","-","-"
"대구광역시 북구 고성동2가","112-3","0112","0003","고성","52.53","201803","3","12,000","13","1993","고성북로 3","","-","-"
"대구광역시 북구 고성동2가","112-3","0112","0003","고성","52.53","201803","7","12,800","7","1993","고성북로 3","","-","-"
"대구광역시 북구 고성동2가","112-3","0112","0003","고성","52.53","201803","17","12,600","6","1993","고성북로 3","","-","-"
"대구광역시 북구 고성동2가","112-3","0112","0003","고성","59.92","201803","22","15,300","9","1993","고성북로 3","","-","-"
"대구광역시 북구 고성동2가","112-3","0112","0003","고성","40.06","201804","19","10,700","4","1993","고성북로 3","","-","-"
"대구광역시 북구 고성동2가","112-3","0112","0003","고성","52.53","201804","27","12,500","6","1993","고성북로 3","","-","-"
"대구광역시 북구 고성동3가","62","0062","0000","우일","42.98","201801","25","13,000","5","1981","고성북로 43-25","","-","-"
"대구광역시 북구 고성동3가","46","0046","0000","태평보성","42.9","201802","7","13,800","3","1981","옥산로 70","","-","-"
"대구광역시 북구 고성동3가","46","0046","0000","태평보성","42.9","201802","12","14,500","1","1981","옥산로 70","","-","-"
"대구광역시 북구 고성동3가","46","0046","0000","태평보성","42.9","201803","3","14,500","1","1981","옥산로 70","","-","-"
"대구광역시 북구 고성동3가","46","0046","0000","태평보성","42.9","201803","7","13,300","4","1981","옥산로 70","","-","-"
"대구광역시 북구 고성동3가","46","0046","0000","태평보성","42.9","201803","10","13,600","4","1981","옥산로 70","","-","-"
"대구광역시 북구 고성동3가","46","0046","0000","태평보성","42.9","201804","26","13,500","1","1981","옥산로 70","","-","-"
"대구광역시 북구 관음동","1386","1386","0000","동화훼밀리타운","59.6845","201801","10","18,500","10","2003","칠곡중앙대로95길 11","","-","-"
"대구광역시 북구 관음동","1386","1386","0000","동화훼밀리타운","59.6845","201801","11","18,500","4","2003","칠곡중앙대로95길 11","","-","-"
"대구광역시 북구 관음동","1386","1386","0000","동화훼밀리타운","84.7044","201801","12","25,700","4","2003","칠곡중앙대로95길 11","","-","-"
"대구광역시 북구 관음동","1386","1386","0000","동화훼밀리타운","59.6845","201801","21","18,500","5","2003","칠곡중앙대로95길 11","","-","-"
"대구광역시 북구 관음동","1386","1386","0000","동화훼밀리타운","75.1584","201802","19","24,700","6","2003","칠곡중앙대로95길 11","","-","-"
"대구광역시 북구 관음동","1386","1386","0000","동화훼밀리타운","75.1584","201802","24","23,700","4","2003","칠곡중앙대로95길 11","","-","-"
"대구광역시 북구 관음동","1386","1386","0000","동화훼밀리타운","75.1584","201802","28","24,300","7","2003","칠곡중앙대로95길 11","","-","-"
"대구광역시 북구 관음동","1386","1386","0000","동화훼밀리타운","84.7044","201803","9","26,000","11","2003","칠곡중앙대로95길 11","","-","-"
"대구광역시 북구 관음동","1386","1386","0000","동화훼밀리타운","59.6845","201803","16","17,500","1","2003","칠곡중앙대로95길 11","","-","-"
"대구광역시 북구 관음동","1386","1386","0000","동화훼밀리타운","84.7044","201803","21","26,000","2","2003","칠곡중앙대로95길 11","","-","-"
"대구광역시 북구 관음동","1386","1386","0000","동화훼밀리타운","59.6845","201803","21","18,200","4","2003","칠곡중앙대로95길 11","","-","-"
"대구광역시 북구 관음동","1386","1386","0000","동화훼밀리타운","75.1584","201803","28","24,900","9","2003","칠곡중앙대로95길 11","","-","-"
"대구광역시 북구 관음동","1386","1386","0000","동화훼밀리타운","59.6845","201803","30","17,000","2","2003","칠곡중앙대로95길 11","","-","-"
"대구광역시 북구 관음동","1386","1386","0000","동화훼밀리타운","84.7044","201804","17","26,000","7","2003","칠곡중앙대로95길 11","","-","-"
"대구광역시 북구 관음동","1386","1386","0000","동화훼밀리타운","75.1584","201804","28","24,400","3","2003","칠곡중앙대로95길 11","","-","-"
