,시군구+도로명,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),건축년도,계약년월일,경도,위도,역세권,의원수,요양병원유무,경찰서유무,학교수,버스정류장수,세대수,주차대수,욕실수,방수,최고층,건설사,시군구,매매물가지수
135,대구광역시 남구 현충로26길 67,세광,59.79,202304,21,"16,000",1997.0,20230421,128.58367903,35.844279149,2,10,1,1,0,10,114.0,116.0,1.0,3.0,20.0,0,남구,86.283
136,대구광역시 남구 현충로26길 67,세광,84.9,202301,16,"20,000",1997.0,20230116,128.58367903,35.844279149,2,10,1,1,0,10,114.0,116.0,2.0,3.0,20.0,0,남구,91.906
137,대구광역시 남구 현충로27길 20,호창프레시앙,84.5379,202106,2,"31,000",2015.0,20210602,128.578893244,35.845093866,1,5,1,1,0,4,16.0,23.0,2.0,3.0,9.0,0,남구,100.0
138,대구광역시 남구 현충로29길 29,청구로얄하이츠,232.3675,202210,11,"40,000",1982.0,20221011,128.578721104,35.845661433,1,4,1,1,0,4,20.0,0.0,3.0,5.0,5.0,0,남구,97.181
139,대구광역시 남구 현충로31길 48,동아,52.515,202302,15,"14,450",1980.0,20230215,128.577307505,35.847071295,1,7,1,1,0,5,30.0,0.0,1.0,2.0,5.0,0,남구,89.84
140,대구광역시 남구 현충서길 29,동아대덕,72.78,202303,2,"16,600",1992.0,20230302,128.577906411,35.845363627,1,4,0,1,0,4,210.0,177.0,1.0,3.0,15.0,0,남구,88.025
141,대구광역시 남구 현충서길 29,동아대덕,84.96,202208,2,"22,000",1992.0,20220802,128.577906411,35.845363627,1,4,0,1,0,4,210.0,177.0,1.0,3.0,15.0,0,남구,98.41
142,대구광역시 남구 대덕로 146,스카이파크,84.685,202011,27,"28,600",2004.0,20201127,128.598715487,35.840622483,1,20,0,1,0,18,26.0,31.0,2.0,3.0,15.0,0,남구,93.491
143,대구광역시 남구 대덕로 150,봉덕맨션,69.72,202002,19,"9,000",1979.0,20200219,128.599399845,35.840586828,1,22,0,1,0,18,44.0,0.0,1.0,3.0,5.0,0,남구,91.253
144,대구광역시 남구 대덕로 161,봉덕2차화성파크드림,59.9878,202303,30,"32,000",2022.0,20230330,128.602354429,35.841229331,1,31,0,1,0,20,499.0,642.0,2.0,3.0,26.0,0,남구,88.025
145,대구광역시 남구 대덕로 166,앞산힐스테이트,125.5392,202110,14,"70,000",2008.0,20211014,128.601514122,35.840500413,1,28,0,1,0,18,425.0,780.0,2.0,4.0,22.0,1,남구,100.632
146,대구광역시 남구 대덕로 166,앞산힐스테이트,151.2683,202303,14,"61,000",2008.0,20230314,128.601514122,35.840500413,1,28,0,1,0,18,425.0,780.0,2.0,4.0,22.0,1,남구,88.025
147,대구광역시 남구 대덕로 166,앞산힐스테이트,84.9915,202301,16,"34,000",2008.0,20230116,128.601514122,35.840500413,1,28,0,1,0,18,425.0,780.0,2.0,3.0,22.0,1,남구,91.906
148,대구광역시 남구 대덕로 166,앞산힐스테이트,99.0993,202104,29,"55,000",2008.0,20210429,128.601514122,35.840500413,1,28,0,1,0,18,425.0,780.0,2.0,3.0,22.0,1,남구,98.413
149,대구광역시 남구 대봉로 12,앞산봉덕영무예다음,39.8748,202110,22,"24,500",2020.0,20211022,128.605082982,35.838393808,1,12,0,1,0,12,622.0,802.0,1.0,1.0,18.0,0,남구,100.632
150,대구광역시 남구 대봉로 12,앞산봉덕영무예다음,59.9239,202304,10,"32,000",2020.0,20230410,128.605082982,35.838393808,1,12,0,1,0,12,622.0,802.0,2.0,3.0,18.0,0,남구,86.283
151,대구광역시 남구 대봉로 12,앞산봉덕영무예다음,84.8342,202304,25,"45,000",2020.0,20230425,128.605082982,35.838393808,1,12,0,1,0,12,622.0,802.0,2.0,3.0,18.0,0,남구,86.283
152,대구광역시 남구 대봉로 12,앞산봉덕영무예다음,84.839,202301,15,"39,000",2020.0,20230115,128.605082982,35.838393808,1,12,0,1,0,12,622.0,802.0,2.0,3.0,18.0,0,남구,91.906
153,대구광역시 남구 대봉로 42,한도봉덕맨션,56.19,202212,19,"9,500",1980.0,20221219,128.604377916,35.842524243,1,30,0,1,0,20,30.0,0.0,1.0,2.0,5.0,0,남구,94.087
154,대구광역시 남구 대봉로 42,한도봉덕맨션,82.47,202009,21,"20,800",1980.0,20200921,128.604377916,35.842524243,1,30,0,1,0,20,30.0,0.0,2.0,3.0,5.0,0,남구,92.194
155,대구광역시 남구 대봉로14길 30,봉덕화성파크드림,69.6014,202203,7,"45,000",2019.0,20220307,128.605323094,35.842854006,1,27,0,1,0,20,332.0,428.0,2.0,3.0,20.0,0,남구,99.827
156,대구광역시 남구 대봉로14길 30,봉덕화성파크드림,69.6487,202207,7,"36,000",2019.0,20220707,128.605323094,35.842854006,1,27,0,1,0,20,332.0,428.0,2.0,3.0,20.0,0,남구,98.9
157,대구광역시 남구 대봉로14길 30,봉덕화성파크드림,72.6581,202303,22,"35,000",2019.0,20230322,128.605323094,35.842854006,1,27,0,1,0,20,332.0,428.0,2.0,3.0,20.0,0,남구,88.025
158,대구광역시 남구 대봉로14길 30,봉덕화성파크드림,84.859,202301,19,"40,000",2019.0,20230119,128.605323094,35.842854006,1,27,0,1,0,20,332.0,428.0,2.0,3.0,20.0,0,남구,91.906
159,대구광역시 남구 대봉로14길 30,봉덕화성파크드림,84.9644,202110,26,"57,000",2019.0,20211026,128.605323094,35.842854006,1,27,0,1,0,20,332.0,428.0,2.0,3.0,20.0,0,남구,100.632
160,대구광역시 남구 봉덕로 134,강변코오롱하늘채,125.9087,202012,14,"59,500",2008.0,20201214,128.604774458,35.844149353,1,25,0,1,0,25,430.0,619.0,2.0,4.0,20.0,0,남구,94.905
161,대구광역시 남구 봉덕로 134,강변코오롱하늘채,59.8284,202303,30,"28,450",2008.0,20230330,128.604774458,35.844149353,1,25,0,1,0,25,430.0,619.0,2.0,3.0,20.0,0,남구,88.025
162,대구광역시 남구 봉덕로 134,강변코오롱하늘채,84.9477,202109,24,"50,500",2008.0,20210924,128.604774458,35.844149353,1,25,0,1,0,25,430.0,619.0,2.0,3.0,20.0,0,남구,100.582
163,대구광역시 남구 봉덕로 134,강변코오롱하늘채,84.9627,202302,9,"36,500",2008.0,20230209,128.604774458,35.844149353,1,25,0,1,0,25,430.0,619.0,2.0,3.0,20.0,0,남구,89.84
164,대구광역시 남구 봉덕로 134,강변코오롱하늘채,84.993,202304,24,"33,000",2008.0,20230424,128.604774458,35.844149353,1,25,0,1,0,25,430.0,619.0,2.0,3.0,20.0,0,남구,86.283
165,대구광역시 남구 봉덕로 135,강변효성백년가약,122.6031,202110,18,"81,000",2012.0,20211018,128.604640943,35.844987295,1,27,0,1,0,25,337.0,503.0,2.0,4.0,22.0,0,남구,100.632
166,대구광역시 남구 봉덕로 135,강변효성백년가약,128.3637,202106,21,"72,500",2012.0,20210621,128.604640943,35.844987295,1,27,0,1,0,25,337.0,503.0,2.0,4.0,22.0,0,남구,100.0
167,대구광역시 남구 봉덕로 135,강변효성백년가약,140.4081,202101,28,"74,400",2012.0,20210128,128.604640943,35.844987295,1,27,0,1,0,25,337.0,503.0,2.0,4.0,22.0,0,남구,95.464
168,대구광역시 남구 봉덕로 135,강변효성백년가약,143.0443,201810,18,"68,500",2012.0,20181018,128.604640943,35.844987295,1,27,0,1,0,25,337.0,503.0,2.0,4.0,22.0,0,남구,87.067
169,대구광역시 남구 봉덕로 135,강변효성백년가약,84.6711,202104,3,"55,400",2012.0,20210403,128.604640943,35.844987295,1,27,0,1,0,25,337.0,503.0,2.0,3.0,22.0,0,남구,98.413
170,대구광역시 남구 봉덕로 135,강변효성백년가약,84.9336,202109,13,"51,500",2012.0,20210913,128.604640943,35.844987295,1,27,0,1,0,25,337.0,503.0,2.0,3.0,22.0,0,남구,100.582
171,대구광역시 남구 봉덕로 49,영광,84.57,202008,15,"21,000",2012.0,20200815,128.596053591,35.845255266,1,20,1,1,0,13,16.0,18.0,2.0,3.0,10.0,0,남구,91.83
172,대구광역시 남구 봉덕로11길 14-4,영광비젼파크102동,79.98,202004,6,"18,600",2004.0,20200406,128.596169896,35.845508601,1,21,1,1,0,13,19.0,23.0,2.0,3.0,8.0,0,남구,91.229
173,대구광역시 남구 봉덕로11길 14-4,영광비젼파크102동,84.84,201805,31,"19,500",2004.0,20180531,128.596169896,35.845508601,1,21,1,1,0,13,19.0,23.0,2.0,3.0,8.0,0,남구,86.484
174,대구광역시 남구 봉덕로21길 53-16,봉덕한라하우젠트퍼스트,63.2513,202303,3,"29,500",2018.0,20230303,128.599829709,35.847088988,1,31,0,1,0,23,186.0,230.0,2.0,3.0,20.0,0,남구,88.025
175,대구광역시 남구 봉덕로21길 53-16,봉덕한라하우젠트퍼스트,63.8519,202111,24,"35,000",2018.0,20211124,128.599829709,35.847088988,1,31,0,1,0,23,186.0,230.0,2.0,3.0,20.0,0,남구,100.577
176,대구광역시 남구 봉덕로21길 53-16,봉덕한라하우젠트퍼스트,84.8569,202208,16,"41,500",2018.0,20220816,128.599829709,35.847088988,1,31,0,1,0,23,186.0,230.0,2.0,3.0,20.0,0,남구,98.41
177,대구광역시 남구 봉덕로21길 53-16,봉덕한라하우젠트퍼스트,84.8795,202212,19,"38,000",2018.0,20221219,128.599829709,35.847088988,1,31,0,1,0,23,186.0,230.0,2.0,3.0,20.0,0,남구,94.087
178,대구광역시 남구 봉덕로6길 10-16,하나로프린스빌,84.885,202005,12,"18,000",2002.0,20200512,128.592055908,35.844788664,2,21,1,1,0,8,13.0,10.0,2.0,3.0,8.0,0,남구,91.256
179,대구광역시 남구 봉덕로6길 10-16,하나로프린스빌,84.955,202111,8,"20,000",2002.0,20211108,128.592055908,35.844788664,2,21,1,1,0,8,13.0,10.0,2.0,3.0,8.0,0,남구,100.577
180,대구광역시 남구 봉덕로6길 16,대성맨션,75.88,201910,10,"22,100",1980.0,20191010,128.592370503,35.844347353,2,22,1,1,0,8,40.0,0.0,2.0,3.0,5.0,0,남구,89.926
181,대구광역시 남구 봉덕로6길 16,대성맨션,93.2,202103,27,"35,300",1980.0,20210327,128.592370503,35.844347353,2,22,1,1,0,8,40.0,0.0,2.0,3.0,5.0,0,남구,97.477
182,대구광역시 남구 봉덕로6길 16,대성맨션,99.02,202012,10,"31,000",1980.0,20201210,128.592370503,35.844347353,2,22,1,1,0,8,40.0,0.0,2.0,3.0,5.0,0,남구,94.905
183,대구광역시 남구 봉덕초등길 3,그랜드타운,78.01,202204,5,"26,800",2004.0,20220405,128.59840912,35.838324428,1,11,0,1,0,16,18.0,19.0,2.0,3.0,10.0,0,남구,99.557
184,대구광역시 남구 봉덕초등길 3,그랜드타운,78.73,202001,6,"22,200",2004.0,20200106,128.59840912,35.838324428,1,11,0,1,0,16,18.0,19.0,2.0,3.0,10.0,0,남구,91.028
185,대구광역시 남구 봉덕초등길 3,그랜드타운,80.47,202006,25,"22,500",2004.0,20200625,128.59840912,35.838324428,1,11,0,1,0,16,18.0,19.0,2.0,3.0,10.0,0,남구,91.338
186,대구광역시 남구 삼정2길 99,앞산보성,49.95,202303,9,"13,000",1984.0,20230309,128.595666277,35.835166806,1,2,0,0,0,14,360.0,0.0,1.0,2.0,5.0,0,남구,88.025
187,대구광역시 남구 삼정2길 99,앞산보성,66.69,202302,21,"23,000",1984.0,20230221,128.595666277,35.835166806,1,2,0,0,0,14,360.0,0.0,1.0,3.0,5.0,0,남구,89.84
188,대구광역시 남구 삼정2길 99,앞산보성,76.44,202106,18,"26,500",1984.0,20210618,128.595666277,35.835166806,1,2,0,0,0,14,360.0,0.0,1.0,3.0,5.0,0,남구,100.0
189,대구광역시 남구 삼정2길 99,앞산보성,84.96,202008,22,"22,800",1984.0,20200822,128.595666277,35.835166806,1,2,0,0,0,14,360.0,0.0,1.0,3.0,5.0,0,남구,91.83
190,대구광역시 남구 신촌길 57,앞산비스타동원,59.9951,202304,26,"35,000",2021.0,20230426,128.6026278,35.838563445,1,15,0,1,0,19,431.0,561.0,2.0,3.0,29.0,0,남구,86.283
191,대구광역시 남구 신촌길 57,앞산비스타동원,84.9476,202302,12,"40,000",2021.0,20230212,128.6026278,35.838563445,1,15,0,1,0,19,431.0,561.0,2.0,3.0,29.0,0,남구,89.84
192,대구광역시 남구 신촌길 57,앞산비스타동원,84.9734,202304,28,"43,750",2021.0,20230428,128.6026278,35.838563445,1,15,0,1,0,19,431.0,561.0,2.0,3.0,29.0,0,남구,86.283
193,대구광역시 남구 신촌길 57,앞산비스타동원,84.9983,202301,7,"44,200",2021.0,20230107,128.6026278,35.838563445,1,15,0,1,0,19,431.0,561.0,2.0,3.0,29.0,0,남구,91.906
194,대구광역시 남구 신촌길 94,앞산서한이다음,67.1299,202212,12,"32,000",2018.0,20221212,128.604128953,35.838027102,1,12,0,1,0,17,128.0,167.0,2.0,3.0,20.0,0,남구,94.087
195,대구광역시 남구 신촌길 94,앞산서한이다음,77.1651,202304,24,"31,500",2018.0,20230424,128.604128953,35.838027102,1,12,0,1,0,17,128.0,167.0,2.0,3.0,20.0,0,남구,86.283
196,대구광역시 남구 앞산순환로 655,대덕2차,113.09,202201,13,"37,000",1991.0,20220113,128.595298456,35.8333387,1,0,0,0,0,11,550.0,518.0,2.0,4.0,15.0,0,남구,100.33
197,대구광역시 남구 앞산순환로 655,대덕2차,134.705,202302,16,"31,000",1991.0,20230216,128.595298456,35.8333387,1,0,0,0,0,11,550.0,518.0,2.0,4.0,15.0,0,남구,89.84
198,대구광역시 남구 앞산순환로 655,대덕2차,192.335,202009,22,"47,000",1991.0,20200922,128.595298456,35.8333387,1,0,0,0,0,11,550.0,518.0,2.0,5.0,15.0,0,남구,92.194
199,대구광역시 남구 앞산순환로 655,대덕2차,84.99,202110,10,"36,500",1991.0,20211010,128.595298456,35.8333387,1,0,0,0,0,11,550.0,518.0,2.0,3.0,15.0,0,남구,100.632
200,대구광역시 남구 앞산순환로 657,대덕1차,114.77,202207,4,"43,000",1990.0,20220704,128.596742155,35.833127506,1,3,0,0,0,10,528.0,264.0,2.0,4.0,15.0,0,남구,98.9
201,대구광역시 남구 앞산순환로 657,대덕1차,132.56,202204,29,"50,000",1990.0,20220429,128.596742155,35.833127506,1,3,0,0,0,10,528.0,264.0,2.0,4.0,15.0,0,남구,99.557
202,대구광역시 남구 앞산순환로 657,대덕1차,188.85,202104,29,"63,000",1990.0,20210429,128.596742155,35.833127506,1,3,0,0,0,10,528.0,264.0,2.0,6.0,15.0,0,남구,98.413
203,대구광역시 남구 앞산순환로 657,대덕1차,84.87,202303,10,"22,000",1990.0,20230310,128.596742155,35.833127506,1,3,0,0,0,10,528.0,264.0,1.0,3.0,15.0,0,남구,88.025
204,대구광역시 남구 앞산순환로 721,청구효성하이츠,84.95,202003,26,"24,500",1994.0,20200326,128.603029113,35.834677232,1,11,0,0,0,10,14.0,21.0,2.0,3.0,6.0,0,남구,91.244
205,대구광역시 남구 중앙대로 114,우인그레이스APT,84.745,202012,14,"35,700",2016.0,20201214,128.590860229,35.843344133,2,21,1,1,0,8,16.0,16.0,2.0,3.0,9.0,0,남구,94.905
206,대구광역시 남구 중앙대로22길 31,발트하임,84.9042,202108,4,"39,000",2016.0,20210804,128.592315406,35.843008537,2,19,1,1,0,9,24.0,27.0,2.0,3.0,14.0,0,남구,100.527
207,대구광역시 남구 중앙대로22길 31,발트하임,84.952,202002,5,"31,000",2016.0,20200205,128.592315406,35.843008537,2,19,1,1,0,9,24.0,27.0,2.0,3.0,14.0,0,남구,91.253
208,대구광역시 남구 중앙대로22길 70,한우그랜드,75.96,202103,16,"24,500",1984.0,20210316,128.594013078,35.842688167,2,19,1,1,0,9,69.0,0.0,1.0,3.0,5.0,0,남구,97.477
209,대구광역시 남구 중앙대로22길 70,한우그랜드,96.66,202108,3,"27,600",1984.0,20210803,128.594013078,35.842688167,2,19,1,1,0,9,69.0,0.0,1.0,3.0,5.0,0,남구,100.527
210,대구광역시 남구 효동길 54,반도A,56.79,201910,6,"11,000",1981.0,20191006,128.599380262,35.838072215,1,11,0,1,0,16,134.0,0.0,1.0,3.0,5.0,0,남구,89.926
211,대구광역시 남구 효동길 54,반도A,58.41,202011,18,"10,500",1981.0,20201118,128.599380262,35.838072215,1,11,0,1,0,16,134.0,0.0,1.0,3.0,5.0,0,남구,93.491
212,대구광역시 남구 효서2길 7,태성맨션,121.68,202304,12,"24,500",1995.0,20230412,128.596479218,35.838408942,1,6,0,1,0,12,198.0,205.0,2.0,4.0,16.0,0,남구,86.283
213,대구광역시 남구 효서2길 7,태성맨션,121.68,202304,12,"24,500",1995.0,20230412,128.596479218,35.838408942,1,6,0,1,0,12,198.0,205.0,2.0,4.0,16.0,0,남구,86.283
214,대구광역시 남구 효서2길 7,태성맨션,134.41,202103,11,"32,500",1995.0,20210311,128.596479218,35.838408942,1,6,0,1,0,12,198.0,205.0,2.0,4.0,16.0,0,남구,97.477
215,대구광역시 남구 효서2길 7,태성맨션,59.76,202205,2,"21,500",1995.0,20220502,128.596479218,35.838408942,1,6,0,1,0,12,198.0,205.0,1.0,2.0,16.0,0,남구,99.404
216,대구광역시 남구 효서2길 7,태성맨션,84.98,202203,21,"26,900",1995.0,20220321,128.596479218,35.838408942,1,6,0,1,0,12,198.0,205.0,2.0,3.0,16.0,0,남구,99.827
217,대구광역시 남구 효서길 53,앞산태왕아너스,59.962,202304,20,"25,700",2019.0,20230420,128.595721031,35.837641791,1,5,0,1,0,11,493.0,617.0,2.0,3.0,21.0,0,남구,86.283
218,대구광역시 남구 효서길 53,앞산태왕아너스,74.9811,202302,19,"32,700",2019.0,20230219,128.595721031,35.837641791,1,5,0,1,0,11,493.0,617.0,2.0,3.0,21.0,0,남구,89.84
219,대구광역시 남구 효서길 53,앞산태왕아너스,84.9619,202303,30,"39,000",2019.0,20230330,128.595721031,35.837641791,1,5,0,1,0,11,493.0,617.0,2.0,3.0,21.0,0,남구,88.025
220,대구광역시 남구 효서길 53,앞산태왕아너스,84.9817,202304,22,"34,700",2019.0,20230422,128.595721031,35.837641791,1,5,0,1,0,11,493.0,617.0,2.0,3.0,21.0,0,남구,86.283
221,대구광역시 남구 효성로 13,미리내,107.37,202304,17,"30,000",1982.0,20230417,128.600011202,35.833571985,1,7,0,0,0,10,408.0,179.0,1.0,3.0,10.0,0,남구,86.283
222,대구광역시 남구 효성로 13,미리내,126.78,202210,1,"37,000",1982.0,20221001,128.600011202,35.833571985,1,7,0,0,0,10,408.0,179.0,2.0,4.0,10.0,0,남구,97.181
223,대구광역시 남구 효성로 13,미리내,169.94,202011,6,"42,500",1982.0,20201106,128.600011202,35.833571985,1,7,0,0,0,10,408.0,179.0,2.0,5.0,10.0,0,남구,93.491
224,대구광역시 남구 효성로 13,미리내,84.19,202304,25,"23,000",1982.0,20230425,128.600011202,35.833571985,1,7,0,0,0,10,408.0,179.0,1.0,3.0,10.0,0,남구,86.283
225,대구광역시 남구 효성중앙길 37,효성타운1차,108.38,202301,29,"41,000",1988.0,20230129,128.601651005,35.837696715,1,14,0,1,0,14,1162.0,957.0,2.0,4.0,15.0,0,남구,91.906
226,대구광역시 남구 효성중앙길 37,효성타운1차,130.17,202209,17,"47,000",1988.0,20220917,128.601651005,35.837696715,1,14,0,1,0,14,1162.0,957.0,2.0,4.0,15.0,0,남구,97.897
227,대구광역시 남구 효성중앙길 37,효성타운1차,167.47,202205,16,"55,000",1988.0,20220516,128.601651005,35.837696715,1,14,0,1,0,14,1162.0,957.0,2.0,5.0,15.0,0,남구,99.404
228,대구광역시 남구 효성중앙길 37,효성타운1차,226.855,202206,11,"99,000",1988.0,20220611,128.601651005,35.837696715,1,14,0,1,0,14,1162.0,957.0,3.0,5.0,15.0,0,남구,99.237
229,대구광역시 남구 효성중앙길 37,효성타운1차,84.9,202304,14,"30,500",1988.0,20230414,128.601651005,35.837696715,1,14,0,1,0,14,1162.0,957.0,1.0,3.0,15.0,0,남구,86.283
230,대구광역시 남구 효성중앙길 81,래미안웰리스트,109.2566,202010,25,"69,800",2010.0,20201025,128.604752836,35.836929503,1,12,0,1,0,10,471.0,871.0,2.0,3.0,28.0,1,남구,92.704
231,대구광역시 남구 효성중앙길 81,래미안웰리스트,137.1466,202206,8,"89,600",2010.0,20220608,128.604752836,35.836929503,1,12,0,1,0,10,471.0,871.0,2.0,4.0,28.0,1,남구,99.237
232,대구광역시 남구 효성중앙길 81,래미안웰리스트,138.3426,202101,4,"87,800",2010.0,20210104,128.604752836,35.836929503,1,12,0,1,0,10,471.0,871.0,2.0,4.0,28.0,1,남구,95.464
233,대구광역시 남구 효성중앙길 81,래미안웰리스트,165.8368,202010,23,"95,500",2010.0,20201023,128.604752836,35.836929503,1,12,0,1,0,10,471.0,871.0,2.0,4.0,28.0,1,남구,92.704
234,대구광역시 남구 효성중앙길 81,래미안웰리스트,84.9388,201912,9,"48,300",2010.0,20191209,128.604752836,35.836929503,1,12,0,1,0,10,471.0,871.0,2.0,3.0,28.0,1,남구,90.835
235,대구광역시 남구 효성중앙길 81,래미안웰리스트,84.9396,202011,21,"54,700",2010.0,20201121,128.604752836,35.836929503,1,12,0,1,0,10,471.0,871.0,2.0,3.0,28.0,1,남구,93.491
236,대구광역시 남구 대봉로26길 37,이천뜨란채4단지,84.45,201910,5,"37,900",2006.0,20191005,128.60587558,35.85040087,1,12,0,1,3,13,193.0,194.0,2.0,3.0,20.0,0,남구,89.926
237,대구광역시 남구 대봉로26길 37,이천뜨란채4단지,84.75,202107,31,"47,000",2006.0,20210731,128.60587558,35.85040087,1,12,0,1,3,13,193.0,194.0,2.0,3.0,20.0,0,남구,100.315
238,대구광역시 남구 대봉로26길 37,이천뜨란채4단지,84.93,202301,19,"34,000",2006.0,20230119,128.60587558,35.85040087,1,12,0,1,3,13,193.0,194.0,2.0,3.0,20.0,0,남구,91.906
239,대구광역시 남구 대봉로26길 38,이천뜨란채3단지,59.64,202303,17,"23,000",2006.0,20230317,128.605397179,35.84893912,1,5,0,1,3,15,238.0,194.0,1.0,3.0,20.0,0,남구,88.025
240,대구광역시 남구 대봉로26길 38,이천뜨란채3단지,59.88,202212,20,"25,000",2006.0,20221220,128.605397179,35.84893912,1,5,0,1,3,15,238.0,194.0,1.0,3.0,20.0,0,남구,94.087
241,대구광역시 남구 대봉로26길 38,이천뜨란채3단지,59.98,202206,1,"28,300",2006.0,20220601,128.605397179,35.84893912,1,5,0,1,3,15,238.0,194.0,1.0,3.0,20.0,0,남구,99.237
242,대구광역시 남구 명덕로 236,보성상아맨션,106.83,202009,1,"39,700",1987.0,20200901,128.595297099,35.855467069,2,19,0,0,2,14,510.0,0.0,2.0,4.0,15.0,0,남구,92.194
243,대구광역시 남구 명덕로 236,보성상아맨션,130.47,202205,11,"52,500",1987.0,20220511,128.595297099,35.855467069,2,19,0,0,2,14,510.0,0.0,2.0,4.0,15.0,0,남구,99.404
244,대구광역시 남구 명덕로 236,보성상아맨션,147.93,202004,17,"44,500",1987.0,20200417,128.595297099,35.855467069,2,19,0,0,2,14,510.0,0.0,2.0,5.0,15.0,0,남구,91.229
