정류장명,위도,경도
남해오네뜨2차앞,35.69371,128.46565
화원영농자재판매상앞,35.79999,128.50079
화원영농자재판매상건너,35.79988,128.50078
화원본리1교1,35.78993,128.52023
화원본리1교2,35.78969,128.52021
옥포벚꽃길2,35.78402,128.47679
옥포벚꽃길1,35.78395,128.47674
대성베르힐1차건너2,35.782,128.44234
대성베르힐1차건너1,35.78207,128.44197
옥포LH천년나무2단지앞,35.77944,128.43844
옥포LH천년나무3단지앞,35.77917,128.43835
문산리,35.85361,128.43136
금포1교3,35.77148,128.42425
금포교,35.77427,128.42259
금포새터길1,35.77376,128.42753
금포새터길2,35.77299,128.42654
새터앞,35.79674,128.51088
새터건너,35.79667,128.51077
서재동화아이위시3차앞,35.86982,128.48767
서재동화아이위시3차건너,35.86985,128.48705
용리건너,35.68959,128.50145
용리앞,35.68958,128.50164
중흥S클래스앞,35.69923,128.46488
대구환경공단달성사업소앞,35.63994,128.4163
대구환경공단달성사업소건너,35.63969,128.41676
삼산리(범동교)건너,35.73355,128.65998
구라3리1,35.81452,128.48719
구라3리2,35.81427,128.48739
구라리2,35.80691,128.49538
국립대구과학관앞,35.6866,128.46352
국립대구과학관건너,35.68649,128.46318
구지중학교앞,35.65983,128.41761
구지중학교건너,35.66036,128.41722
유곡리공영차고지앞,35.67278,128.4639
유곡리공영차고지건너,35.67282,128.46365
반송리2,35.75566,128.49428
도채건너,35.91464,128.42042
도채앞,35.91444,128.42031
설화리(종점)1,35.79693,128.4825
설화리(종점)2,35.79602,128.4829
구라1리1,35.81268,128.49221
구라1리2,35.81272,128.49197
대평교회건너,35.93653,128.4674
하빈교삼거리1,35.89002,128.42362
감문리(삼실)건너,35.88629,128.42114
국가산단서한이다음,35.6633,128.4211
국가산단서한이다음건너,35.66357,128.4213
예미지앞,35.69025,128.46374
예미지건너,35.69043,128.46396
세천리1건너,35.87556,128.47138
정대2리(큰바위숲)앞,35.74198,128.55568
정대2리(큰바위숲)건너,35.74228,128.5558
하빈체육공원앞,35.87148,128.39504
하빈체육공원건너,35.87139,128.3951
유가농협앞,35.67153,128.44898
유가농협건너,35.67171,128.44905
국가산단반도유보라3차건너,35.66272,128.40983
국가산단반도유보라3차앞,35.66253,128.40972
성산리3,35.80979,128.48374
성산리4,35.81052,128.48404
교항2리회관건너,35.78705,128.44535
한국전자통신연구원앞,35.68914,128.47088
유곡공원앞,35.67324,128.45556
유곡공원건너,35.67335,128.45557
유곡사거리3,35.67336,128.45953
유곡사거리4,35.67325,128.45953
금포교2,35.77445,128.42237
달성우신미가뷰앞,35.76967,128.42762
달성우신미가뷰건너,35.76959,128.42728
달성주민건강증진센터,35.7893,128.4709
육신사입구,35.90314,128.42027
묘2리(고려정밀)건너,35.89876,128.42203
묘2리(전마)건너,35.89542,128.42162
달서중고등학교앞,35.88434,128.42214
문양3리(장귀미),35.87916,128.42366
가창초등학교건너2,35.76979,128.64795
화원유원지,35.80973,128.47763
송해공원건너,35.77043,128.48952
노사평화의전당앞,35.65123,128.41777
노사평화의전당건너,35.65125,128.41743
삼산리(세왕교통2),35.73437,128.661
삼산리(세왕교통1),35.73414,128.66089
국민건강보험공단 달성지사앞,35.77574,128.42849
국민건강보험공단 달성지사건너,35.77583,128.42875
우록리(숲속전원마을)앞,35.72788,128.65715
우록리(숲속전원마을)건너,35.72835,128.65726
이현고개삼거리(시내방향),35.87943,128.45922
서재문화체육센터앞2,35.88375,128.50153
포산서사거리1,35.68931,128.45423
포산서사거리2,35.68911,128.45443
포산고등학교3,35.69105,128.44923
상원리(마을회관)2,35.7785,128.66217
상원리(전평못식당)2,35.7739,128.65738
단산리입구2,35.77154,128.65341
대암내길1,35.63383,128.40465
대암내길2,35.63315,128.40474
대암1리1,35.62457,128.39879
대암1리2,35.62466,128.39877
대암2리2,35.61764,128.39269
신세월입구2,35.61726,128.40314
목단2리1,35.61812,128.4099
목단1리마을회관앞,35.62304,128.41906
목단1리1,35.62518,128.41921
음리2,35.69672,128.4827
양리2,35.69923,128.47958
양리1,35.69908,128.47928
폐수처리장,35.8531,128.7255
대평주공A,35.838,128.7334
경산네거리(대구방향),35.83493,128.73462
숙천동 건너,35.87608,128.75718
청천리(대구방향),35.8765,128.7579
청천주유소,35.8787,128.7628
청천주유소 건너,35.8787,128.763
청천역(대구방향),35.8801,128.766
청천역(하양방향),35.88,128.7659
청천초교 건너,35.8835,128.7738
청천초교,35.8838,128.7737
남하2리(하양방향),35.88916,128.77937
은호2리(대구방향),35.89293,128.78302
은호2리(하양방향),35.893,128.7834
경일·호산대학교(대구방향),35.9003,128.8018
경일·호산대학교(하양방향),35.9,128.802
대구가톨릭대학교,35.9073,128.8113
대구가톨릭대학교 건너,35.9082,128.8127
하양초등학교 건너,35.9133,128.8185
하양초등학교,35.9128,128.818
하양한전,35.917,128.8234
하양한전 건너,35.9167,128.8227
경산중고등학교 앞,35.8232,128.7482
계양네거리(자인방향),35.8226,128.7499
계양주공아파트 앞,35.8189,128.753
계양주공아파트 건너,35.8188,128.7531
사동동산아파트 앞,35.8161,128.7514
경남신성A 건너,35.8318,128.723
경남신성A,35.8311,128.7234
서부2동행정복지센터 건너(옥산2지구),35.8274,128.7249
서부2동행정복지센터(옥산2지구),35.8266,128.72563
옥산네거리(경산방향),35.8234,128.7269
옥산네거리(대구방향),35.8232,128.7272
서부1동행정복지센터,35.8209,128.7283
국민건강보험공단(경산역),35.8205,128.7298
중앙초교 건너,35.8219,128.733
중앙초교,35.8219,128.7326
경산시장,35.82304,128.73552
경산시장 건너(대구은행),35.8235,128.7359
경산시청별관 건너,35.82384,128.74099
경산시청별관(경산농협),35.82394,128.73961
경산경찰서,35.8235,128.7445
경산시외버스정류장 건너(국민은행),35.826,128.7367
경산시외버스정류장(세명병원),35.8255,128.737
중방네거리(대구방향),35.8298,128.7359
중방네거리(경산방향),35.8306,128.7355
중방e편한세상(구.세왕주유소),35.83394,128.73663
임당역2번출구,35.834,128.7397
임당역1번출구,35.8342,128.7402
정평역4번출구,35.8342,128.7299
정평역3번출구(우방맨션),35.8339,128.7298
정평역1번출구(현대타운),35.8345,128.7269
북부동행정복지센터,35.83398,128.74565
북부동행정복지센터 건너,35.8343,128.7464
영남대 앞,35.8369,128.7542
영남대 건너,35.837,128.7538
압량신협,35.8407,128.7586
압량읍사무소,35.8432,128.7602
부적주공A 건너,35.8465,128.7626
부적2리,35.8495,128.764
하양역 건너,35.9104,128.8151
하양대구은행,35.9135,128.8214
하양황제맨션,35.9138,128.8214
하양청구2차타운 건너,35.9176,128.8278
폐수처리장 건너,35.8533,128.7256
경일대정문,35.90237,128.80046
하양시외버스터미널 건너,35.9093,128.8137
하양청구2차타운,35.9174,128.82715
금락초교,35.9105,128.8238
부기리LH아파트 건너,35.9066,128.8242
금락초교 건너,35.9102,128.8234
북리(경산방향),35.8909,128.818
북리(하양방향),35.8909,128.8185
코오롱공장 건너,35.8955,128.8213
부기2리,35.90285,128.82432
코오롱공장,35.8944,128.821
부기리LH아파트,35.9061,128.8239
대구대삼거리(대구방향),35.9014,128.8258
상림리 건너,35.9015,128.8323
상림리,35.9011,128.8335
대구대서문 건너,35.8983,128.8441
용천입구(경산방향),35.9202,128.8389
부림한방병원 건너,35.9224,128.8432
부림한방병원,35.9225,128.8431
시천리,35.9236,128.8464
계당초교입구,35.9256,128.8524
용천2리(금호방향),35.9267,128.8559
사동동산아파트 건너,35.8155,128.7509
태왕드림하이츠 건너,35.8217,128.7523
태왕드림하이츠 앞,35.8218,128.7525
중앙동행정복지센터 건너,35.8204,128.7379
중앙동행정복지센터,35.81962,128.73824
경산초교,35.8154,128.739
경산초교 건너,35.8147,128.7388
경산중앙병원 건너,35.8101,128.7406
중앙병원,35.8094,128.7405
영남외대종합복지관 건너,35.7925,128.7347
협석(경산방향),35.7889,128.7318
영남사이버대,35.7861,128.7302
"산전리,대명1리(경산방향)",35.7836,128.7221
"산전리,대명1리(청도방향)",35.7835,128.7218
대명2리(청도방향),35.7762,128.7212
대명2리(경산방향),35.7764,128.7213
신석(경산방향),35.7707,128.7241
문화마을(청도방향),35.7685,128.7258
문화마을 건너,35.7685,128.726
남천면사무소,35.76667,128.72723
남천면사무소 건너,35.76667,128.72736
삼성2리(경산방향),35.762,128.7331
금곡교(청도방향),35.7615,128.7404
금곡교(경산방향),35.7617,128.7404
부적주공A,35.846,128.7619
압량읍사무소 건너,35.8427,128.7601
압량신협 건너,35.8412,128.7589
금구동(진량방향),35.8542,128.7678
현흥초교 건너,35.86262,128.77247
현흥초교,35.8624,128.7726
현흥2리(진량방향),35.8723,128.7821
현흥2리(경산방향),35.8725,128.7822
선화삼거리(하양방향),35.8761,128.8055
영호맨션 입구,35.8744,128.7977
진량읍사무소,35.87465,128.81708
진량호반베르디움 건너,35.8749,128.812
진량우방A,35.8791,128.8189
진량우방A 건너,35.87901,128.81936
원리새마을회관 건너,35.7392,128.736
대평LPG충전소,35.8446,128.7317
대평LPG충전소 건너,35.8453,128.7316
부호리 건너,35.9007,128.8039
부호리,35.9009,128.8039
남하2리(대구방향),35.8897,128.7794
하양종점(518번) 건너,35.9174,128.8262
백천부영 초록마을(남천방향),35.8061,128.7399
신나리A,35.8034,128.7391
백천부영 초록마을(경산방향),35.80632,128.74044
부적2리 건너,35.8495,128.7641
선화삼거리(경산방향),35.8764,128.8052
선화리청구A 건너,35.8757,128.8007
선화리청구A,35.8754,128.8008
연지입구(경산방향),35.8736,128.79
구금곡초교(경산방향),35.7591,128.7402
흥산(경산방향),35.75293,128.73896
대구대(정문2),35.8971,128.84713
갑제삼거리(자인방향),35.8153,128.7683
조폐공사,35.8275,128.765
은호1리국군대구병원 건너,35.8969,128.7902
은호1리국군대구병원,35.8971,128.7902
하양역,35.9109,128.8159
시천리(금호방향),35.9235,128.8467
계당초교입구건너,35.9255,128.8523
영대교(대구방향),35.83433,128.73283
압량한라빌라트,35.841,128.7618
영남대동문,35.83811,128.76413
갑제동회관,35.8297,128.7639
갑제동회관 건너,35.8299,128.764
영남대동문 건너,35.83838,128.76433
진량우체국 건너,35.8755,128.8119
영남신학대학교후문,35.88284,128.81466
진량성당,35.8856,128.8168
진량성당 건너,35.88546,128.81655
영남신학대학교후문 건너,35.88283,128.81446
보인1리(매일유업건너),35.8799,128.8121
진량우체국,35.8757,128.8118
부림초교 입구,35.8977,128.8235
대구대삼거리(대구대방향),35.9012,128.826
부기리,35.8991,128.8238
진량읍사무소 건너,35.8751,128.8175
롯데시네마,35.83428,128.7334
백천2동(경산방향),35.80023,128.73731
백천2동(남천방향),35.80015,128.73678
삼성현중학교 건너,35.8026,128.7384
대평협성휴포레 건너,35.8413,128.7333
대평협성휴포레 앞,35.8413,128.7331
협석(청도방향),35.7887,128.7316
대평주공A 건너,35.8374,128.7339
백천주공A(경산방향),35.8048,128.7397
금구동(대구방향),35.8543,128.7676
금구동(종점),35.85397,128.76597
부기2리 건너,35.9029,128.8247
대구대종점,35.89711,128.85157
대구대서문,35.8992,128.8426
대구대(정문1),35.8971,128.8498
구.성암초교,35.8211,128.7177
속초,35.85273,128.82976
속초리마을회관 앞,35.85273,128.82979
덕산레이스 건너,35.96294,128.81681
대동교(은해사방향),35.96495,128.80947
대동공단입구,35.97223,128.8024
대정동(경산방향),35.84433,128.73498
대정동1(임당방향),35.84427,128.73502
임당동(금구방향),35.84284,128.74225
임당동(경산방향),35.84291,128.74227
금구복지회관,35.8559,128.75654
금구복지회관 건너,35.85576,128.75656
용암웰빙스파,35.85423,128.76368
용암웰빙스파 건너,35.85428,128.76369
용성119지역대,35.79494,128.8751
시장떡방앗간,35.79504,128.87495
고죽교(외촌방향),35.79952,128.87263
고죽2리(용성방향),35.80287,128.86863
고죽2리(고죽방향),35.80288,128.86873
고죽1리(고죽방향),35.80724,128.86515
고죽종점,35.80851,128.86493
고죽종점(용성방향),35.80839,128.86488
도덕교(외촌방향),35.80528,128.87691
도덕교(용성방향),35.80529,128.8768
도덕리(외촌방향),35.80721,128.87769
도덕리(용성방향),35.808,128.87795
도덕경로당입구,35.81139,128.88031
외촌리(외촌방향),35.81643,128.88481
외촌리(용성방향),35.81645,128.88472
외촌입구(용성방향),35.81911,128.88446
외촌입구(외촌방향),35.81913,128.88454
외촌리노인정 건너,35.82216,128.88509
외촌리노인정,35.82223,128.88507
내촌리(용성방향),35.81512,128.89174
내촌리(내촌방향),35.81508,128.89176
내촌마을회관,35.81845,128.89508
내촌마을회관 건너,35.81845,128.89512
도덕경로당입구 건너,35.81137,128.88041
내동경로회관,35.80465,128.786
내동경로회관 건너,35.8048,128.78597
남방경로회관,35.80875,128.78809
남방경로회관 건너,35.80873,128.78802
여천종점,35.79172,128.78887
여천종점(경산방향),35.79145,128.78899
신대삼거리(영대방향),35.83445,128.77435
호곡지 건너,35.8319,128.78004
당음리입구(경산방향),35.82989,128.78717
당음지(경산방향),35.82859,128.78954
신월리(경산방향),35.82882,128.79261
백안리마을회관(경산방향),35.83081,128.79755
남신리입구(경산방향),35.83402,128.80112
북사리2(경산방향),35.82368,128.80824
신대2리구판장 앞,35.83726,128.77556
가일보건진료소 앞,35.84144,128.78414
가일리(신촌방향),35.84304,128.78449
대동1리(은해사방향),35.97998,128.79426
대동1리(경산방향),35.97996,128.79415
대동공단(와촌방향),35.97209,128.80229
대동교(경산방향),35.96396,128.80991
대동2리(은해사방향),35.96682,128.80688
대동2리(경산방향),35.96679,128.80681
