,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,시군구+도로명+면적,시군구+도로명,계약년월일,경도,위도
2339,대구광역시 동구 검사동,963-4,963,4,금사리하이빌,84.9855,202205,26,"32,300",8,2003.0,해동로 254,,중개거래,대구 동구,대구광역시 동구 검사동 해동로 254 84.9855,대구광역시 동구 검사동 해동로 254,20220526,128.655753640,35.883749054
2340,대구광역시 동구 괴전동,652,652,0,안심역우방아이유쉘,84.66,202303,4,"37,200",12,2016.0,금강로21길 10,,중개거래,대구 동구,대구광역시 동구 괴전동 금강로21길 10 84.66,대구광역시 동구 괴전동 금강로21길 10,20230304,128.733672340,35.866079504
2341,대구광역시 동구 괴전동,652,652,0,안심역우방아이유쉘,84.9637,202301,20,"37,000",5,2016.0,금강로21길 10,,직거래,-,대구광역시 동구 괴전동 금강로21길 10 84.9637,대구광역시 동구 괴전동 금강로21길 10,20230120,128.733672340,35.866079504
2342,대구광역시 동구 괴전동,652,652,0,안심역우방아이유쉘,84.9962,202302,17,"36,000",5,2016.0,금강로21길 10,,중개거래,대구 동구,대구광역시 동구 괴전동 금강로21길 10 84.9962,대구광역시 동구 괴전동 금강로21길 10,20230217,128.733672340,35.866079504
2343,대구광역시 동구 괴전동,654,654,0,안심역코오롱하늘채,63.3713,202304,5,"27,200",12,2017.0,금강로21길 30,,중개거래,대구 동구,대구광역시 동구 괴전동 금강로21길 30 63.3713,대구광역시 동구 괴전동 금강로21길 30,20230405,128.733090496,35.866606082
2344,대구광역시 동구 괴전동,654,654,0,안심역코오롱하늘채,73.0687,202304,9,"32,000",10,2017.0,금강로21길 30,,중개거래,대구 동구,대구광역시 동구 괴전동 금강로21길 30 73.0687,대구광역시 동구 괴전동 금강로21길 30,20230409,128.733090496,35.866606082
2345,대구광역시 동구 괴전동,654,654,0,안심역코오롱하늘채,84.7718,202304,25,"35,700",9,2017.0,금강로21길 30,,중개거래,대구 동구,대구광역시 동구 괴전동 금강로21길 30 84.7718,대구광역시 동구 괴전동 금강로21길 30,20230425,128.733090496,35.866606082
2346,대구광역시 동구 괴전동,655,655,0,안심역삼정그린코아더베스트,59.9412,202304,8,"26,000",23,2021.0,반야월북로 355,,중개거래,부산 남구,대구광역시 동구 괴전동 반야월북로 355 59.9412,대구광역시 동구 괴전동 반야월북로 355,20230408,128.737304795,35.873664560
2347,대구광역시 동구 괴전동,655,655,0,안심역삼정그린코아더베스트,59.9538,202212,5,"26,500",23,2021.0,반야월북로 355,,중개거래,대구 동구,대구광역시 동구 괴전동 반야월북로 355 59.9538,대구광역시 동구 괴전동 반야월북로 355,20221205,128.737304795,35.873664560
2348,대구광역시 동구 괴전동,655,655,0,안심역삼정그린코아더베스트,59.9698,202211,28,"24,000",14,2021.0,반야월북로 355,,직거래,-,대구광역시 동구 괴전동 반야월북로 355 59.9698,대구광역시 동구 괴전동 반야월북로 355,20221128,128.737304795,35.873664560
2349,대구광역시 동구 괴전동,655,655,0,안심역삼정그린코아더베스트,84.6731,202304,8,"32,700",11,2021.0,반야월북로 355,,중개거래,대구 동구,대구광역시 동구 괴전동 반야월북로 355 84.6731,대구광역시 동구 괴전동 반야월북로 355,20230408,128.737304795,35.873664560
2350,대구광역시 동구 괴전동,125,125,0,안심역서원프레시빌,49.5733,202301,10,"18,000",6,2018.0,안심로 477,,중개거래,대구 동구,대구광역시 동구 괴전동 안심로 477 49.5733,대구광역시 동구 괴전동 안심로 477,20230110,128.735324969,35.872395733
2351,대구광역시 동구 대림동,885,885,0,대구혁신도시서한이다음3차,74.6712,202303,14,"23,500",1,2016.0,혁신대로 443,,중개거래,대구 동구,대구광역시 동구 대림동 혁신대로 443 74.6712,대구광역시 동구 대림동 혁신대로 443,20230314,128.745759779,35.874934109
2352,대구광역시 동구 대림동,885,885,0,대구혁신도시서한이다음3차,78.8497,202304,30,"26,500",15,2016.0,혁신대로 443,,중개거래,대구 동구,대구광역시 동구 대림동 혁신대로 443 78.8497,대구광역시 동구 대림동 혁신대로 443,20230430,128.745759779,35.874934109
2353,대구광역시 동구 도동,89-2,89,2,도동청구맨션,60.0,202303,31,"16,000",4,1997.0,팔공로24길 131,,중개거래,대구 동구,대구광역시 동구 도동 팔공로24길 131 60.0,대구광역시 동구 도동 팔공로24길 131,20230331,128.648678749,35.909391570
2354,대구광역시 동구 도동,89-2,89,2,도동청구맨션,84.97,202012,14,"24,000",11,1997.0,팔공로24길 131,,-,-,대구광역시 동구 도동 팔공로24길 131 84.97,대구광역시 동구 도동 팔공로24길 131,20201214,128.648678749,35.909391570
2355,대구광역시 동구 도동,20-6,20,6,에덴공항3차(104동),59.95,202303,31,"11,500",1,1990.0,팔공로26길 45,,중개거래,대구 동구,대구광역시 동구 도동 팔공로26길 45 59.95,대구광역시 동구 도동 팔공로26길 45,20230331,128.645897235,35.910307550
2356,대구광역시 동구 도동,20-5,20,5,에덴공항3,51.54,202109,13,"9,500",2,1990.0,팔공로26길 49,,-,-,대구광역시 동구 도동 팔공로26길 49 51.54,대구광역시 동구 도동 팔공로26길 49,20210913,128.646633510,35.910187649
2357,대구광역시 동구 도동,20-5,20,5,에덴공항3,59.95,202301,18,"13,700",2,1990.0,팔공로26길 49,,중개거래,대구 동구,대구광역시 동구 도동 팔공로26길 49 59.95,대구광역시 동구 도동 팔공로26길 49,20230118,128.646633510,35.910187649
2358,대구광역시 동구 동호동,111-6,111,6,제뉴어리,84.8857,202212,16,"21,800",6,2015.0,경안로 776,,중개거래,대구 동구,대구광역시 동구 동호동 경안로 776 84.8857,대구광역시 동구 동호동 경안로 776,20221216,128.713982205,35.871447864
2359,대구광역시 동구 동호동,111-6,111,6,제뉴어리,84.937,202203,4,"22,300",9,2015.0,경안로 776,,중개거래,대구 동구,대구광역시 동구 동호동 경안로 776 84.937,대구광역시 동구 동호동 경안로 776,20220304,128.713982205,35.871447864
2360,대구광역시 동구 동호동,132-13,132,13,동호센트로파크,83.826,202304,4,"21,700",5,2017.0,경안로 790-67,,중개거래,대구 동구,대구광역시 동구 동호동 경안로 790-67 83.826,대구광역시 동구 동호동 경안로 790-67,20230404,128.716962203,35.872755253
2361,대구광역시 동구 동호동,26,26,0,동호아너스,68.57,202106,24,"19,000",7,2014.0,경안로107길 16,,-,-,대구광역시 동구 동호동 경안로107길 16 68.57,대구광역시 동구 동호동 경안로107길 16,20210624,128.712103872,35.870845496
2362,대구광역시 동구 동호동,26,26,0,동호아너스,69.1,202203,4,"20,100",6,2014.0,경안로107길 16,,중개거래,대구 동구,대구광역시 동구 동호동 경안로107길 16 69.1,대구광역시 동구 동호동 경안로107길 16,20220304,128.712103872,35.870845496
2363,대구광역시 동구 동호동,362,362,0,상록아파트,84.98,202304,21,"23,000",10,2004.0,동호로 47,,중개거래,대구 동구,대구광역시 동구 동호동 동호로 47 84.98,대구광역시 동구 동호동 동호로 47,20230421,128.722953553,35.865571124
2364,대구광역시 동구 동호동,96-2,96,2,동호센트럴파크,83.73,202106,3,"27,800",8,2020.0,안심로51길 80,,-,-,대구광역시 동구 동호동 안심로51길 80 83.73,대구광역시 동구 동호동 안심로51길 80,20210603,128.713155764,35.869754960
2365,대구광역시 동구 방촌동,1010-45,1010,45,방촌로하스,84.92,202010,22,"26,900",12,2015.0,동촌로 169,20201116.0,-,-,대구광역시 동구 방촌동 동촌로 169 84.92,대구광역시 동구 방촌동 동촌로 169,20201022,128.659337999,35.883822931
2366,대구광역시 동구 방촌동,1010-45,1010,45,방촌로하스,84.92,202010,22,"26,900",12,2015.0,동촌로 169,,-,-,대구광역시 동구 방촌동 동촌로 169 84.92,대구광역시 동구 방촌동 동촌로 169,20201022,128.659337999,35.883822931
2367,대구광역시 동구 방촌동,1010-45,1010,45,방촌로하스,84.97,202207,15,"26,300",10,2015.0,동촌로 169,,중개거래,대구 동구,대구광역시 동구 방촌동 동촌로 169 84.97,대구광역시 동구 방촌동 동촌로 169,20220715,128.659337999,35.883822931
2368,대구광역시 동구 방촌동,1050-71,1050,71,영남네오빌,134.9903,202302,18,"42,000",3,2000.0,동촌로 190,,중개거래,대구 동구,대구광역시 동구 방촌동 동촌로 190 134.9903,대구광역시 동구 방촌동 동촌로 190,20230218,128.661449634,35.880844149
2369,대구광역시 동구 방촌동,1050-71,1050,71,영남네오빌,173.6603,202204,15,"42,000",1,2000.0,동촌로 190,,중개거래,대구 동구,대구광역시 동구 방촌동 동촌로 190 173.6603,대구광역시 동구 방촌동 동촌로 190,20220415,128.661449634,35.880844149
2370,대구광역시 동구 방촌동,1050-71,1050,71,영남네오빌,59.7742,202304,4,"21,000",4,2000.0,동촌로 190,,중개거래,대구 동구,대구광역시 동구 방촌동 동촌로 190 59.7742,대구광역시 동구 방촌동 동촌로 190,20230404,128.661449634,35.880844149
2371,대구광역시 동구 방촌동,1050-71,1050,71,영남네오빌,84.9913,202303,12,"26,800",6,2000.0,동촌로 190,,중개거래,대구 동구,대구광역시 동구 방촌동 동촌로 190 84.9913,대구광역시 동구 방촌동 동촌로 190,20230312,128.661449634,35.880844149
2372,대구광역시 동구 방촌동,1067-1,1067,1,무궁화,42.21,202302,7,"10,500",4,1988.0,동촌로 222,,중개거래,대구 동구,대구광역시 동구 방촌동 동촌로 222 42.21,대구광역시 동구 방촌동 동촌로 222,20230207,128.664207730,35.881348309
2373,대구광역시 동구 방촌동,1067-1,1067,1,무궁화,62.52,202207,6,"12,200",5,1988.0,동촌로 222,,직거래,-,대구광역시 동구 방촌동 동촌로 222 62.52,대구광역시 동구 방촌동 동촌로 222,20220706,128.664207730,35.881348309
2374,대구광역시 동구 방촌동,1150,1150,0,방촌역태왕아너스,84.9776,202304,3,"37,800",14,2021.0,동촌로 255,,중개거래,대구 동구,대구광역시 동구 방촌동 동촌로 255 84.9776,대구광역시 동구 방촌동 동촌로 255,20230403,128.667823204,35.880696617
2375,대구광역시 동구 방촌동,1150,1150,0,방촌역태왕아너스,84.9857,202303,31,"41,100",6,2021.0,동촌로 255,,중개거래,대구 동구,대구광역시 동구 방촌동 동촌로 255 84.9857,대구광역시 동구 방촌동 동촌로 255,20230331,128.667823204,35.880696617
2376,대구광역시 동구 방촌동,871-27,871,27,방촌프라임,84.35,202211,30,"25,500",8,2014.0,동촌로 259-7,,중개거래,대구 동구,대구광역시 동구 방촌동 동촌로 259-7 84.35,대구광역시 동구 방촌동 동촌로 259-7,20221130,128.668801263,35.880923313
2377,대구광역시 동구 방촌동,871-35,871,35,산그린아파트,84.35,202110,13,"28,400",8,2014.0,동촌로 259-9,,-,-,대구광역시 동구 방촌동 동촌로 259-9 84.35,대구광역시 동구 방촌동 동촌로 259-9,20211013,128.669048241,35.880825634
2378,대구광역시 동구 방촌동,1152,1152,0,방촌역세영리첼아파트,82.1452,202210,11,"44,000",10,2021.0,동촌로 260,,중개거래,대구 동구,대구광역시 동구 방촌동 동촌로 260 82.1452,대구광역시 동구 방촌동 동촌로 260,20221011,128.668171114,35.879935060
2379,대구광역시 동구 방촌동,1152,1152,0,방촌역세영리첼아파트,84.9554,202304,5,"44,700",11,2021.0,동촌로 260,,중개거래,대구 동구,대구광역시 동구 방촌동 동촌로 260 84.9554,대구광역시 동구 방촌동 동촌로 260,20230405,128.668171114,35.879935060
2380,대구광역시 동구 방촌동,1152,1152,0,방촌역세영리첼아파트,84.9737,202304,7,"37,000",11,2021.0,동촌로 260,,중개거래,대구 동구,대구광역시 동구 방촌동 동촌로 260 84.9737,대구광역시 동구 방촌동 동촌로 260,20230407,128.668171114,35.879935060
2381,대구광역시 동구 방촌동,1002-2,1002,2,방촌유선아덴힐즈,81.75,202207,7,"19,100",13,2007.0,동촌로25길 69,,직거래,-,대구광역시 동구 방촌동 동촌로25길 69 81.75,대구광역시 동구 방촌동 동촌로25길 69,20220707,128.662211055,35.883618681
2382,대구광역시 동구 방촌동,1002-2,1002,2,방촌유선아덴힐즈,84.63,202304,8,"23,600",11,2007.0,동촌로25길 69,,중개거래,대구 동구,대구광역시 동구 방촌동 동촌로25길 69 84.63,대구광역시 동구 방촌동 동촌로25길 69,20230408,128.662211055,35.883618681
2383,대구광역시 동구 방촌동,1077-11,1077,11,영남네오빌2차,59.9109,202304,28,"22,200",6,2003.0,동촌로42길 63,,중개거래,대구 북구,대구광역시 동구 방촌동 동촌로42길 63 59.9109,대구광역시 동구 방촌동 동촌로42길 63,20230428,128.661887813,35.878402885
2384,대구광역시 동구 방촌동,1077-11,1077,11,영남네오빌2차,84.9961,202303,10,"32,600",9,2003.0,동촌로42길 63,,중개거래,대구 동구,대구광역시 동구 방촌동 동촌로42길 63 84.9961,대구광역시 동구 방촌동 동촌로42길 63,20230310,128.661887813,35.878402885
2385,대구광역시 동구 방촌동,1102-2,1102,2,강변1,58.23,202207,12,"20,800",2,1989.0,동촌로54길 13,,중개거래,대구 동구,대구광역시 동구 방촌동 동촌로54길 13 58.23,대구광역시 동구 방촌동 동촌로54길 13,20220712,128.668801531,35.878169854
2386,대구광역시 동구 방촌동,1102-2,1102,2,강변1,65.55,202207,28,"19,500",2,1989.0,동촌로54길 13,,직거래,-,대구광역시 동구 방촌동 동촌로54길 13 65.55,대구광역시 동구 방촌동 동촌로54길 13,20220728,128.668801531,35.878169854
2387,대구광역시 동구 방촌동,1102-2,1102,2,강변1,77.22,202206,24,"30,700",2,1989.0,동촌로54길 13,,중개거래,대구 동구,대구광역시 동구 방촌동 동촌로54길 13 77.22,대구광역시 동구 방촌동 동촌로54길 13,20220624,128.668801531,35.878169854
2388,대구광역시 동구 방촌동,1102-2,1102,2,강변1,84.96,202105,25,"28,900",5,1989.0,동촌로54길 13,,-,-,대구광역시 동구 방촌동 동촌로54길 13 84.96,대구광역시 동구 방촌동 동촌로54길 13,20210525,128.668801531,35.878169854
2389,대구광역시 동구 방촌동,1113-8,1113,8,강변2,65.67,202301,16,"18,000",5,1990.0,동촌로56길 36,,직거래,-,대구광역시 동구 방촌동 동촌로56길 36 65.67,대구광역시 동구 방촌동 동촌로56길 36,20230116,128.669255276,35.877122099
2390,대구광역시 동구 방촌동,1113-8,1113,8,강변2,77.49,201910,3,"16,500",3,1990.0,동촌로56길 36,,-,-,대구광역시 동구 방촌동 동촌로56길 36 77.49,대구광역시 동구 방촌동 동촌로56길 36,20191003,128.669255276,35.877122099
2391,대구광역시 동구 방촌동,1113-8,1113,8,강변2,84.96,202201,6,"27,000",5,1990.0,동촌로56길 36,,중개거래,대구 동구,대구광역시 동구 방촌동 동촌로56길 36 84.96,대구광역시 동구 방촌동 동촌로56길 36,20220106,128.669255276,35.877122099
2392,대구광역시 동구 방촌동,902-7,902,7,방촌현대,59.99,202106,17,"17,000",7,1996.0,방촌로 125,,-,-,대구광역시 동구 방촌동 방촌로 125 59.99,대구광역시 동구 방촌동 방촌로 125,20210617,128.665411023,35.882844433
2393,대구광역시 동구 방촌동,902-7,902,7,방촌현대,70.23,201802,4,"16,200",2,1996.0,방촌로 125,,-,-,대구광역시 동구 방촌동 방촌로 125 70.23,대구광역시 동구 방촌동 방촌로 125,20180204,128.665411023,35.882844433
2394,대구광역시 동구 방촌동,902-7,902,7,방촌현대,84.93,202106,14,"21,000",7,1996.0,방촌로 125,,-,-,대구광역시 동구 방촌동 방촌로 125 84.93,대구광역시 동구 방촌동 방촌로 125,20210614,128.665411023,35.882844433
2395,대구광역시 동구 방촌동,984,984,0,해안드림파크,72.6468,202303,1,"27,500",3,2018.0,방촌로 78,,중개거래,대구 동구,대구광역시 동구 방촌동 방촌로 78 72.6468,대구광역시 동구 방촌동 방촌로 78,20230301,128.661062861,35.884512534
2396,대구광역시 동구 방촌동,984,984,0,해안드림파크,83.9514,202108,28,"32,700",9,2018.0,방촌로 78,,-,-,대구광역시 동구 방촌동 방촌로 78 83.9514,대구광역시 동구 방촌동 방촌로 78,20210828,128.661062861,35.884512534
2397,대구광역시 동구 방촌동,984,984,0,해안드림파크,84.5232,202103,25,"28,000",6,2018.0,방촌로 78,,-,-,대구광역시 동구 방촌동 방촌로 78 84.5232,대구광역시 동구 방촌동 방촌로 78,20210325,128.661062861,35.884512534
2398,대구광역시 동구 방촌동,963-4,963,4,금사리하이빌,75.4349,201908,19,"26,400",6,2003.0,해동로 254,,-,-,대구광역시 동구 방촌동 해동로 254 75.4349,대구광역시 동구 방촌동 해동로 254,20190819,0,0
2399,대구광역시 동구 방촌동,1031-8,1031,8,동선그린파크,83.36,201805,11,"18,000",2,2003.0,호반길 79,,-,-,대구광역시 동구 방촌동 호반길 79 83.36,대구광역시 동구 방촌동 호반길 79,20180511,128.661643171,35.877853131
2400,대구광역시 동구 방촌동,1031-8,1031,8,동선그린파크,84.8,202105,6,"19,500",2,2003.0,호반길 79,,-,-,대구광역시 동구 방촌동 호반길 79 84.8,대구광역시 동구 방촌동 호반길 79,20210506,128.661643171,35.877853131
2401,대구광역시 동구 방촌동,1084-28,1084,28,방촌우방맨션,59.94,202211,9,"14,300",6,1992.0,화랑로 407,,직거래,-,대구광역시 동구 방촌동 화랑로 407 59.94,대구광역시 동구 방촌동 화랑로 407,20221109,128.667439154,35.877481128
2402,대구광역시 동구 방촌동,1084-28,1084,28,방촌우방맨션,84.86,202107,23,"23,500",1,1992.0,화랑로 407,,-,-,대구광역시 동구 방촌동 화랑로 407 84.86,대구광역시 동구 방촌동 화랑로 407,20210723,128.667439154,35.877481128
2403,대구광역시 동구 방촌동,1119-91,1119,91,해들목마을,84.7807,202106,28,"22,000",4,2003.0,화랑로 451,,-,-,대구광역시 동구 방촌동 화랑로 451 84.7807,대구광역시 동구 방촌동 화랑로 451,20210628,128.673529546,35.876061267
2404,대구광역시 동구 방촌동,1084-13,1084,13,방촌청구타운,59.1,202303,30,"17,400",1,1992.0,화랑로73길 36,,중개거래,대구 동구,대구광역시 동구 방촌동 화랑로73길 36 59.1,대구광역시 동구 방촌동 화랑로73길 36,20230330,128.663089447,35.879194740
2405,대구광역시 동구 방촌동,1084-13,1084,13,방촌청구타운,84.9,202208,31,"14,000",3,1992.0,화랑로73길 36,,직거래,-,대구광역시 동구 방촌동 화랑로73길 36 84.9,대구광역시 동구 방촌동 화랑로73길 36,20220831,128.663089447,35.879194740
2406,대구광역시 동구 방촌동,1084-207,1084,207,방촌청구제네스,77.551,202003,3,"24,000",10,2006.0,화랑로75길 6,,-,-,대구광역시 동구 방촌동 화랑로75길 6 77.551,대구광역시 동구 방촌동 화랑로75길 6,20200303,128.666706245,35.878002163
2407,대구광역시 동구 방촌동,1084-207,1084,207,방촌청구제네스,84.7767,202203,24,"30,000",10,2006.0,화랑로75길 6,,중개거래,대구 동구,대구광역시 동구 방촌동 화랑로75길 6 84.7767,대구광역시 동구 방촌동 화랑로75길 6,20220324,128.666706245,35.878002163
2408,대구광역시 동구 방촌동,1084-505,1084,505,우방강촌하이츠,144.39,202207,14,"30,500",2,1997.0,화랑로80길 3,,중개거래,대구 동구,대구광역시 동구 방촌동 화랑로80길 3 144.39,대구광역시 동구 방촌동 화랑로80길 3,20220714,128.668720367,35.875918494
2409,대구광역시 동구 방촌동,1084-30,1084,30,우방강촌마을1,119.34,202208,29,"40,000",12,1996.0,화랑로80길 8,,직거래,-,대구광역시 동구 방촌동 화랑로80길 8 119.34,대구광역시 동구 방촌동 화랑로80길 8,20220829,128.667745768,35.876431542
2410,대구광역시 동구 방촌동,1084-30,1084,30,우방강촌마을1,134.31,202303,16,"30,000",10,1996.0,화랑로80길 8,,직거래,-,대구광역시 동구 방촌동 화랑로80길 8 134.31,대구광역시 동구 방촌동 화랑로80길 8,20230316,128.667745768,35.876431542
2411,대구광역시 동구 방촌동,1084-30,1084,30,우방강촌마을1,29.25,202303,19,"9,900",11,1996.0,화랑로80길 8,,중개거래,대구 동구,대구광역시 동구 방촌동 화랑로80길 8 29.25,대구광역시 동구 방촌동 화랑로80길 8,20230319,128.667745768,35.876431542
2412,대구광역시 동구 방촌동,1084-30,1084,30,우방강촌마을1,30.0,202209,23,"10,000",11,1996.0,화랑로80길 8,,중개거래,대구 동구,대구광역시 동구 방촌동 화랑로80길 8 30.0,대구광역시 동구 방촌동 화랑로80길 8,20220923,128.667745768,35.876431542
2413,대구광역시 동구 방촌동,1084-30,1084,30,우방강촌마을1,59.88,202004,11,"17,300",6,1996.0,화랑로80길 8,,-,-,대구광역시 동구 방촌동 화랑로80길 8 59.88,대구광역시 동구 방촌동 화랑로80길 8,20200411,128.667745768,35.876431542
2414,대구광역시 동구 방촌동,1084-30,1084,30,우방강촌마을1,59.98,202303,2,"18,200",5,1996.0,화랑로80길 8,20230508.0,중개거래,대구 동구,대구광역시 동구 방촌동 화랑로80길 8 59.98,대구광역시 동구 방촌동 화랑로80길 8,20230302,128.667745768,35.876431542
2415,대구광역시 동구 방촌동,1084-30,1084,30,우방강촌마을1,59.98,202303,2,"18,200",5,1996.0,화랑로80길 8,,중개거래,대구 동구,대구광역시 동구 방촌동 화랑로80길 8 59.98,대구광역시 동구 방촌동 화랑로80길 8,20230302,128.667745768,35.876431542
2416,대구광역시 동구 방촌동,1084-30,1084,30,우방강촌마을1,84.98,202304,16,"25,300",7,1996.0,화랑로80길 8,,중개거래,대구 동구,대구광역시 동구 방촌동 화랑로80길 8 84.98,대구광역시 동구 방촌동 화랑로80길 8,20230416,128.667745768,35.876431542
2417,대구광역시 동구 방촌동,1119-100,1119,100,우방강촌마을2,134.92,202304,2,"29,980",1,1998.0,화랑로80길 9,,직거래,-,대구광역시 동구 방촌동 화랑로80길 9 134.92,대구광역시 동구 방촌동 화랑로80길 9,20230402,128.669933425,35.875883268
2418,대구광역시 동구 방촌동,1119-100,1119,100,우방강촌마을2,59.99,202301,5,"19,500",3,1998.0,화랑로80길 9,,직거래,-,대구광역시 동구 방촌동 화랑로80길 9 59.99,대구광역시 동구 방촌동 화랑로80길 9,20230105,128.669933425,35.875883268
2419,대구광역시 동구 방촌동,1119-100,1119,100,우방강촌마을2,84.93,202304,26,"26,000",3,1998.0,화랑로80길 9,,중개거래,대구 동구,대구광역시 동구 방촌동 화랑로80길 9 84.93,대구광역시 동구 방촌동 화랑로80길 9,20230426,128.669933425,35.875883268
2420,대구광역시 동구 방촌동,1119-5,1119,5,보성강남타운,59.99,202207,24,"21,000",1,1997.0,화랑로88길 30,,직거래,-,대구광역시 동구 방촌동 화랑로88길 30 59.99,대구광역시 동구 방촌동 화랑로88길 30,20220724,128.670817149,35.874895625
2421,대구광역시 동구 방촌동,1119-5,1119,5,보성강남타운,84.95,202211,1,"29,000",7,1997.0,화랑로88길 30,,중개거래,대구 동구,대구광역시 동구 방촌동 화랑로88길 30 84.95,대구광역시 동구 방촌동 화랑로88길 30,20221101,128.670817149,35.874895625
2422,대구광역시 동구 방촌동,1120-62,1120,62,강촌그린,84.9247,201801,9,"18,000",4,2002.0,화랑로88길 48,,-,-,대구광역시 동구 방촌동 화랑로88길 48 84.9247,대구광역시 동구 방촌동 화랑로88길 48,20180109,128.667632315,35.874651478
2423,대구광역시 동구 방촌동,1119-1,1119,1,현대주택방촌맨션,59.985,202302,10,"17,300",4,1993.0,화랑로91길 7,,중개거래,대구 동구,대구광역시 동구 방촌동 화랑로91길 7 59.985,대구광역시 동구 방촌동 화랑로91길 7,20230210,128.673803315,35.877252907
2424,대구광역시 동구 방촌동,1119-1,1119,1,현대주택방촌맨션,84.95,202304,5,"24,000",3,1993.0,화랑로91길 7,,중개거래,대구 동구,대구광역시 동구 방촌동 화랑로91길 7 84.95,대구광역시 동구 방촌동 화랑로91길 7,20230405,128.673803315,35.877252907
2425,대구광역시 동구 방촌동,1119-1,1119,1,현대주택방촌맨션,84.985,202204,22,"23,000",6,1993.0,화랑로91길 7,,중개거래,"대구 동구, 대구 수성구",대구광역시 동구 방촌동 화랑로91길 7 84.985,대구광역시 동구 방촌동 화랑로91길 7,20220422,128.673803315,35.877252907
2426,대구광역시 동구 봉무동,1537,1537,0,협성휴포레이시아폴리스,108.9831,202304,19,"49,000",6,2018.0,팔공로 260,,중개거래,대구 동구,대구광역시 동구 봉무동 팔공로 260 108.9831,대구광역시 동구 봉무동 팔공로 260,20230419,128.642546853,35.922848820
2427,대구광역시 동구 봉무동,1537,1537,0,협성휴포레이시아폴리스,108.9956,202205,19,"68,600",14,2018.0,팔공로 260,,중개거래,대구 동구,대구광역시 동구 봉무동 팔공로 260 108.9956,대구광역시 동구 봉무동 팔공로 260,20220519,128.642546853,35.922848820
2428,대구광역시 동구 봉무동,1537,1537,0,협성휴포레이시아폴리스,108.9956,202205,19,"68,600",14,2018.0,팔공로 260,20220825.0,중개거래,대구 동구,대구광역시 동구 봉무동 팔공로 260 108.9956,대구광역시 동구 봉무동 팔공로 260,20220519,128.642546853,35.922848820
2429,대구광역시 동구 봉무동,1537,1537,0,협성휴포레이시아폴리스,84.929,202302,13,"31,500",14,2018.0,팔공로 260,,중개거래,대구 동구,대구광역시 동구 봉무동 팔공로 260 84.929,대구광역시 동구 봉무동 팔공로 260,20230213,128.642546853,35.922848820
2430,대구광역시 동구 봉무동,1537,1537,0,협성휴포레이시아폴리스,84.9324,202303,27,"34,400",4,2018.0,팔공로 260,,중개거래,대구 동구,대구광역시 동구 봉무동 팔공로 260 84.9324,대구광역시 동구 봉무동 팔공로 260,20230327,128.642546853,35.922848820
2431,대구광역시 동구 봉무동,1537,1537,0,협성휴포레이시아폴리스,84.9737,202304,13,"33,500",3,2018.0,팔공로 260,20230420.0,중개거래,대구 동구,대구광역시 동구 봉무동 팔공로 260 84.9737,대구광역시 동구 봉무동 팔공로 260,20230413,128.642546853,35.922848820
2432,대구광역시 동구 봉무동,1522,1522,0,대구이시아폴리스더샵2차,109.19,202011,16,"43,000",1,2013.0,팔공로 274,,-,-,대구광역시 동구 봉무동 팔공로 274 109.19,대구광역시 동구 봉무동 팔공로 274,20201116,128.642247706,35.926802130
2433,대구광역시 동구 봉무동,1522,1522,0,대구이시아폴리스더샵2차,109.27,202005,15,"41,000",1,2013.0,팔공로 274,,-,-,대구광역시 동구 봉무동 팔공로 274 109.27,대구광역시 동구 봉무동 팔공로 274,20200515,128.642247706,35.926802130
2434,대구광역시 동구 봉무동,1522,1522,0,대구이시아폴리스더샵2차,110.25,202101,15,"45,000",1,2013.0,팔공로 274,,-,-,대구광역시 동구 봉무동 팔공로 274 110.25,대구광역시 동구 봉무동 팔공로 274,20210115,128.642247706,35.926802130
2435,대구광역시 동구 봉무동,1522,1522,0,대구이시아폴리스더샵2차,116.27,202207,19,"65,000",15,2013.0,팔공로 274,,직거래,-,대구광역시 동구 봉무동 팔공로 274 116.27,대구광역시 동구 봉무동 팔공로 274,20220719,128.642247706,35.926802130
2436,대구광역시 동구 봉무동,1522,1522,0,대구이시아폴리스더샵2차,129.86,202009,17,"43,000",1,2013.0,팔공로 274,,-,-,대구광역시 동구 봉무동 팔공로 274 129.86,대구광역시 동구 봉무동 팔공로 274,20200917,128.642247706,35.926802130
2437,대구광역시 동구 봉무동,1522,1522,0,대구이시아폴리스더샵2차,84.7,202304,6,"27,500",2,2013.0,팔공로 274,,중개거래,대구 동구,대구광역시 동구 봉무동 팔공로 274 84.7,대구광역시 동구 봉무동 팔공로 274,20230406,128.642247706,35.926802130
2438,대구광역시 동구 봉무동,1522,1522,0,대구이시아폴리스더샵2차,84.74,202302,2,"32,000",18,2013.0,팔공로 274,,중개거래,대구 동구,대구광역시 동구 봉무동 팔공로 274 84.74,대구광역시 동구 봉무동 팔공로 274,20230202,128.642247706,35.926802130
2439,대구광역시 동구 봉무동,1522,1522,0,대구이시아폴리스더샵2차,84.87,202007,27,"36,000",2,2013.0,팔공로 274,,-,-,대구광역시 동구 봉무동 팔공로 274 84.87,대구광역시 동구 봉무동 팔공로 274,20200727,128.642247706,35.926802130
